OT_PTRK_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTRK_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTRK_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTRK_A/czyObiektBDOO/__text,OT_PTRK_A/x_kod/__text,OT_PTRK_A/x_skrKarto/_xsi:nil,OT_PTRK_A/x_skrKarto/_nilReason,OT_PTRK_A/x_katDoklGeom/__text,OT_PTRK_A/x_doklGeom/_uom,OT_PTRK_A/x_doklGeom/__text,OT_PTRK_A/x_zrodloDanychG/__text,OT_PTRK_A/x_zrodloDanychA/__text,OT_PTRK_A/x_katIstnienia/_xsi:nil,OT_PTRK_A/x_katIstnienia/_nilReason,OT_PTRK_A/x_rodzajReprGeom/__text,OT_PTRK_A/x_uzytkownik/_xlink:href,OT_PTRK_A/x_aktualnoscG/__text,OT_PTRK_A/x_aktualnoscA/__text,OT_PTRK_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTRK_A/x_dataUtworzenia/__text,OT_PTRK_A/x_kodKarto10k/__text,OT_PTRK_A/x_kodKarto25k/__text,OT_PTRK_A/x_kodKarto50k/__text,OT_PTRK_A/x_kodKarto100k/__text,OT_PTRK_A/x_kodKarto250k/_xsi:nil,OT_PTRK_A/x_kodKarto250k/_nilReason,OT_PTRK_A/x_kodKarto500k/_xsi:nil,OT_PTRK_A/x_kodKarto500k/_nilReason,OT_PTRK_A/x_kodKarto1000k/_xsi:nil,OT_PTRK_A/x_kodKarto1000k/_nilReason,OT_PTRK_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/_gml:id,OT_PTRK_A/geometria/Polygon/_srsName,OT_PTRK_A/geometria/Polygon/_srsDimension,OT_PTRK_A/rodzaj/__text,OT_PTRK_A/_gml:id,OT_PTRK_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/2/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/3/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/4/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/5/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/6/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/7/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/8/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/9/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/10/LinearRing/posList/__text
2D124632-C231-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,479765.58 595380.19 479797.6 595366.86 479897.22 595320.93 479905.46 595323.89 479914.62 595333.73 479913.93 595324.65 479912.57 595317.52 479912.57 595311.41 479913.59 595306.66 479919.7 595302.25 479923.77 595299.87 479927.16 595298.18 479932.93 595298.18 479941.08 595297.16 479945.15 595294.44 479947.53 595290.37 479946.17 595284.6 479940.4 595280.19 479932.59 595277.81 479925.13 595276.12 479913.93 595274.08 479907.14 595273.4 479898.32 595273.06 479890.85 595274.42 479885.42 595277.14 479878.3 595280.19 479871.85 595278.15 479866.42 595275.78 479860.65 595274.42 479856.24 595275.78 479852.16 595280.19 479852.16 595287.99 479852.5 595293.42 479852.16 595300.55 479847.41 595305.64 479841.64 595308.36 479837.91 595306.32 479833.5 595297.5 479831.12 595289.01 479829.77 595283.24 479821.96 595275.78 479816.19 595276.46 479808.05 595282.23 479802.96 595290.37 479799.56 595297.5 479794.13 595304.28 479787.68 595310.39 479781.92 595315.14 479775.47 595316.84 479772.07 595318.88 479768.68 595326 479769.36 595333.13 479771.4 595339.58 479775.47 595345.69 479779.88 595351.46 479779.54 595355.87 479775.13 595357.9 479768 595359.94 479762.23 595365.03 479761.89 595371.82 479765.58 595380.19,g_350,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1518,,,,,,,,,,,
2D124632-C233-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_713,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,486625.56 594973.83 486624.68 594983.08 486625.88 594996.95 486629.51 595006.6 486642.87 595017.94 486648.7 595019.43 486659.68 595017.46 486674.16 595012.63 486680.94 595012.63 486689.07 595013.47 486691.5 595019.57 486692.59 595026.34 486697.46 595028.78 486704.78 595026.07 486708.03 595021.6 486713.39 595007.2 486709.17 594999.96 486697.7 594991.52 486680.2 594982.47 486658.47 594977.04 486642.78 594970.41 486631.72 594968.89 486625.56 594973.83,g_384,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1529,,,,,,,,,,,
2D124632-C236-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_734,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,464408.08 586255.23 464401.78 586269.89 464414.18 586269.1 464424.21 586269.63 464434.76 586271.21 464445.84 586274.38 464455.61 586279.13 464495.72 586303.41 464468.6 586259.7 464466.9 586258.5 464464.42 586256.38 464460.77 586255.35 464457.25 586255.23 464452.91 586255.59 464448.68 586256.06 464445.6 586255.4 464443.2 586254.4 464441.2 586252.9 464437.31 586252.12 464432.73 586252.42 464429.44 586253.83 464426.51 586255.7 464423.1 586256.41 464417.59 586255.7 464411.95 586254.65 464408.08 586255.23,g_418,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1578,,,,,,,,,,,
2D124632-C23D-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_713,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,471303.86 592034.43 471273.18 592057.62 471330.48 592155.19 471359.91 592134.67 471347.5 592107.16 471315.35 592052.83 471303.86 592034.43,g_452,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.155,,,,,,,,,,,
2D124632-C242-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_713,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,473808.12 594213.82 473815.02 594194 473820.6 594182.11 473829.38 594165.3 473833.99 594153.27 473838.54 594134.22 473838.76 594127.2 473838.91 594122.15 473838.77 594121.24 473813.71 594124.41 473800.03 594125.29 473798.48 594134.33 473785.56 594154.71 473780.59 594166.14 473777.82 594178.26 473781.76 594173.46 473786.43 594168.34 473790.32 594164.88 473794.45 594162.08 473798.23 594160.79 473801.18 594160.85 473804.47 594162.12 473807.7 594165.34 473808.85 594168.58 473809 594172.42 473807.98 594176.82 473805.77 594182.26 473799.76 594186.66 473795.79 594189.45 473790.8 594193.12 473787.72 594197.52 473785.22 594201.78 473782.14 594210.44 473808.12 594213.82,g_486,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.159,,,,,,,,,,,
2D124632-C248-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_713,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,467020.1 588547.2 467016.75 588531.08 467018 588528.99 467021.98 588528.99 467028.68 588530.87 467033.08 588534.43 467037.9 588543.02 467039.99 588549.93 467045.23 588555.58 467064.7 588562.07 467071.82 588562.28 467077.68 588559.77 467080.61 588556.63 467080.4 588551.81 467077.26 588545.53 467073.07 588539.88 467068.47 588536.11 467055.07 588528.99 467033.5 588520.82 467020.31 588516.84 467006.07 588513.28 466986.59 588511.4 466972.57 588512.24 466966.91 588513.7 466965.24 588516.42 466965.66 588520.19 466970.47 588527.1 466975.92 588531.5 466981.15 588533.59 466991.62 588533.17 466997.69 588535.06 467000.21 588536.94 467002.3 588539.46 467002.93 588543.23 467006.7 588545.95 467010.88 588547.2 467020.1 588547.2,g_520,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1579,,,,,,,,,,,
2D124632-C250-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,480287.9 596896.03 480296.38 596898.91 480314.03 596899.59 480326.93 596897.21 480330.32 596896.2 480333.71 596895.18 480345.93 596895.86 480360.86 596898.91 480367.65 596895.86 480371.38 596888.73 480367.15 596877.65 480364.26 596870.06 480362.22 596861.92 480365.27 596849.7 480371.38 596846.99 480381.9 596850.38 480385.98 596846.65 480383.94 596837.82 480382.58 596826.63 480336.59 596824.95 480321.84 596826.96 480258.71 596843.25 480261.09 596866.67 480269.23 596888.73 480279.41 596893.14 480287.9 596896.03,g_554,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1522,,,,,,,,,,,
2D124632-C253-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_734,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,481329.57 594979.8 481344.56 594974.07 481380.18 594967.61 481381.11 594958.11 481381.73 594948.11 481360.82 594949.14 481338.89 594950.69 481329.57 594979.8,g_588,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1524,,,,,,,,,,,
2D124632-C255-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_713,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,463377.06 580811.92 463383.58 580820.83 463389.9 580827.78 463468.22 580899.57 463474.54 580901.89 463479.59 580901.68 463487.17 580897.26 463490.96 580897.68 463497.49 580898.52 463502.12 580896.84 463505.91 580893.68 463508.02 580889.89 463508.23 580886.52 463504.84 580875.32 463493.07 580876.2 463492.02 580872.83 463487.17 580854.3 463484.86 580850.94 463483.59 580845.46 463483.9 580839.04 463443.46 580803.43 463436.49 580809.61 463449.69 580828.83 463452.85 580839.36 463455.59 580841.25 463460.85 580841.25 463465.7 580842.09 463470.54 580848.2 463469.28 580858.52 463477.7 580879.15 463476.86 580882.1 463470.12 580884.2 463466.75 580883.57 463439.38 580853.46 463433.27 580851.36 463430.96 580848.2 463424.22 580832.62 463419.38 580828.2 463413.06 580823.77 463408.43 580822.93 463383.16 580804.61 463377.06 580811.92,g_622,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1575,,,,,,,,,,,
2D124632-C257-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_734,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,485843.56 594727.1 485837.73 594736.37 485830.33 594742.63 485823.27 594753.24 485818.85 594765.07 485817.29 594773.4 485823.53 594779.12 485829.91 594779.38 485839.4 594774.83 485846.84 594768.23 485861.25 594752.59 485859.36 594747.56 485843.56 594727.1,g_656,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1528,485843.32 594739.46 485846.16 594739.77 485847.67 594740.38 485848.53 594741.13 485849.43 594742.21 485850.38 594743.66 485851 594744.74 485851.58 594746.34 485852.07 594748.28 485852.31 594750.26 485852.05 594753.56 485851.45 594755.36 485850.42 594756.88 485849.29 594757.54 485848.16 594757.83 485846.7 594757.94 485844.2 594758.05 485842.21 594757.35 485841.12 594756.42 485840.27 594755.29 485839.26 594753.46 485838.78 594752.28 485838.26 594751.06 485838.06 594749.97 485838 594748.65 485838.04 594747.38 485838.41 594745.16 485838.63 594743.88 485839.05 594742.27 485839.66 594741.42 485841.16 594740.04 485842.1 594739.71 485843.32 594739.46,,,,,,,,,,
2D124632-C29D-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_734,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,467551.78 593782.83 467551.82 593769.24 467544.33 593762.77 467541.95 593749.84 467536.84 593738.95 467527.65 593732.48 467530.72 593719.89 467539.57 593719.55 467535.48 593695.38 467532.76 593688.92 467519.15 593671.56 467514.04 593667.82 467509.62 593668.16 467505.19 593671.22 467502.9 593679.25 467507.56 593681 467511.49 593683.18 467514.1 593685.95 467516.14 593689 467517.89 593692.64 467518.76 593696.42 467518.76 593701.95 467512.94 593736.86 467513.38 593739.92 467514.69 593742.68 467517.74 593747.05 467527.34 593758.54 467538.11 593769.6 467551.78 593782.83,g_693,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.153,,,,,,,,,,,
2D124632-C2A1-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_734,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,482992.7 589284.67 482986.01 589289.47 482984.47 589294.45 482981.38 589299.42 482977.6 589301.65 482976.58 589302.68 482976.58 589305.09 482978.46 589311.26 482981.55 589315.72 482989.62 589319.84 483004.2 589320.19 483011.58 589316.93 483017.07 589311.61 483021.19 589305.09 483022.05 589299.94 483016.39 589294.62 483002.83 589286.04 482992.7 589284.67,g_727,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1510,,,,,,,,,,,
2D124632-C25F-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_713,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,472389.27 592512.11 472377.23 592520.28 472368.2 592525.87 472362.17 592530.6 472358.3 592534.9 472354.86 592539.2 472351.34 592546.04 472345.33 592560.63 472345.82 592567.5 472350.73 592575.36 472357.6 592579.28 472365.46 592579.77 472372.82 592576.83 472387.55 592569.46 472396.88 592565.54 472414.07 592558.66 472420.94 592559.64 472429.29 592555.72 472432.23 592549.82 472430.76 592531.17 472420.94 592519.38 472401.79 592507.11 472394.43 592506.62 472389.27 592512.11,g_761,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.157,,,,,,,,,,,
2D124632-C262-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_734,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,479677.86 597154.09 479684.7 597164.93 479694.12 597176 479705.2 597182.6 479716.51 597184.96 479725.23 597183.31 479730.65 597179.77 479731.13 597173.65 479729.71 597169.64 479728.3 597165.63 479724.05 597156.91 479713.65 597144.31 479700.88 597134.09 479693.22 597131.54 479682.81 597131.54 479677.31 597133.31 479675.15 597139.4 479675.35 597146.07 479677.86 597154.09,g_795,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1520,,,,,,,,,,,
2D124632-C266-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,472611.96 591182.99 472588.69 591199.09 472586.29 591200.18 472506.05 591251.63 472530.03 591299.6 472544.21 591290.45 472547.91 591284.34 472553.58 591277.15 472563.83 591272.57 472572.33 591269.51 472578.22 591270.6 472641.95 591227.83 472611.96 591182.99,g_829,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.156,,,,,,,,,,,
2D124632-C267-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,465873.22 583082.18 465878.75 583090.07 465889.64 583087.24 465900.31 583074.67 465909.22 583062.11 465914.63 583058.31 465918.86 583060.35 465932.45 583067.22 465939.46 583069.41 465948.38 583063.86 465956.12 583056.41 465957.29 583051 465943.7 583041.51 465937.57 583031.57 465936.69 583021.64 465937.86 583001.91 465940.49 582978.1 465943.26 582969.77 465947.35 582967.72 465961.38 582962.75 465966.93 582958.66 465968.1 582951.36 465964.89 582947.56 465962.55 582938.21 465966.06 582930.03 465973.65 582924.18 465988.26 582917.46 466004.4 582915.44 466028.88 582925.94 466045.83 582935.87 466049.23 582935.22 466051.72 582931.9 466045.83 582910.45 466039.68 582897.86 466031.22 582885.61 466011.04 582860.22 466000.26 582856.59 465988.07 582869.5 465969.27 582871 465962.56 582874.69 465961.2 582885.57 465956.22 582894.63 465939.23 582917.74 465930.09 582931.07 465921.56 582947.42 465915.14 582968.57 465913.4 582990.24 465912.24 583016.31 465903.21 583031.7 465873.22 583082.18,g_863,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1576,,,,,,,,,,,
2D124632-C26A-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,471974.59 590891.26 471972.9 590899.86 471969.63 590906.94 471967.51 590910.58 471963.9 590915.35 471959.6 590921.49 471954.39 590928.01 471951.35 590934.09 471948.53 590939.61 471958.36 590943.93 471967.33 590949.61 471972.5 590945.23 471975.95 590943.82 471979.86 590943.19 471983.46 590943.66 471985.5 590945.54 471986.75 590948.83 471987.22 590951.49 471987.38 590958.23 471986.6 590966.84 471989.62 590979.18 471992.28 590983.84 472000.26 590991.15 472008.89 590994.48 472014.89 590996.14 472021.57 590997.91 472022.57 590998.39 472026.63 590998.81 472029.23 590998.09 472031.54 590996.28 472039.37 590988.14 472045.95 590977.49 472050.02 590968.09 472052.22 590959.64 472051.59 590951.18 472050.96 590946.17 472050.81 590941.27 472048.15 590932.29 472042.82 590925.64 472036.84 590923.98 472032.52 590920.65 472029.19 590913.34 472028.53 590905.69 472022.87 590898.37 472014.23 590895.71 472005.91 590892.39 471997.27 590894.71 471992.46 590899.14 471987.85 590911.09 471982.99 590906.07 471974.59 590891.26,g_897,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.154,,,,,,,,,,,
2D124632-C26B-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_713,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,467349.27 588748.28 467353.45 588748.07 467359.11 588745.13 467386.75 588729.43 467389.05 588725.87 467389.47 588721.89 467387.17 588717.08 467383.61 588711.21 467381.93 588705.98 467380.47 588702 467377.54 588698.65 467374.18 588696.76 467369.58 588697.39 467360.78 588700.11 467357.64 588698.44 467356.18 588694.46 467358.06 588689.44 467360.16 588683.99 467359.11 588680.85 467354.92 588678.55 467341.73 588678.34 467337.33 588677.5 467328.33 588672.89 467323.09 588670.59 467318.7 588671.01 467313.25 588673.31 467308.23 588677.29 467301.73 588685.88 467297.34 588693.41 467289.38 588705.35 467275.01 588726.74 467284.56 588727.13 467294.2 588727.34 467300.06 588726.71 467311.16 588725.24 467316.6 588722.52 467320.79 588718.96 467323.3 588716.45 467331.05 588704.93 467334.4 588702.63 467340.05 588701.79 467346.75 588702.63 467349.9 588704.3 467353.25 588706.4 467354.5 588709.75 467357.22 588720.64 467356.6 588723.57 467353.25 588726.71 467348.85 588729.22 467346.13 588732.36 467344.66 588736.13 467344.87 588742.41 467346.13 588746.39 467349.27 588748.28,g_931,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1581,,,,,,,,,,,
2D124632-C26C-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_713,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,476510.2 590224.52 476507.49 590235.64 476508.25 590241.44 476510.77 590249.02 476513.8 590252.05 476518.85 590253.82 476524.91 590252.81 476532.74 590250.79 476537.54 590251.04 476539.81 590254.57 476539.56 590260.13 476539.31 590265.94 476542.09 590270.73 476548.15 590273.51 476554.71 590274.77 476566.07 590273.51 476573.4 590272.25 476585.26 590265.18 476599.4 590250.79 476602.43 590241.44 476602.69 590235.38 476600.67 590230.33 476598.12 590223.85 476592.49 590218.16 476581.03 590216.15 476546.62 590204.78 476532.04 590202.15 476525.33 590203.32 476519.79 590207.11 476513.95 590213.24 476508.62 590218.92 476510.2 590224.52,g_965,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1514,,,,,,,,,,,
2D124632-C26E-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712,true,inapplicable,true,inapplicable,true,inapplicable,478360.11 589898.16 478348.97 589919.55 478338.43 589935.66 478321.26 589952.12 478299.76 589963.75 478285.4 589970.2 478271.34 589971.08 478247.16 589965.16 478209.52 589954.49 478189.67 589947.67 478177.65 589950.4 478171.59 589953.01 478173.1 589959.26 478194.41 589969.12 478225.19 589982.54 478226.76 589998.7 478248.63 589986.61 478255.39 589985.16 478260.7 589988.54 478261.9 589991.92 478261.66 589996.51 478259.49 589998.93 478235.13 590010.05 478216.14 590023 478209.14 590025.17 478204.07 590024.45 478200.34 590022.34 478199.14 590017.03 478200.59 590013.17 478204.19 590011.18 478201.52 590006.35 478198.56 590003.09 478195.59 590003.39 478190.56 590004.28 478187.89 590002.8 478185.81 589999.83 478184.33 589995.09 478181.66 589991.24 478164.02 589983.72 478156.13 589980.96 478149.43 589981.75 478145.51 589986.5 478142.54 589990.65 478140.76 589994.8 478139.88 590008.43 478139.88 590020.88 478142.25 590026.51 478144.91 590030.66 478150.54 590037.47 478155.29 590044.59 478157.07 590049.33 478156.13 590053.17 478168.21 590054.15 478185.45 590044.95 478211.95 590036.68 478243.31 590031.55 478259.61 590020.28 478284.09 590006.16 478299.71 589997.12 478364.91 589959.37 478418.87 589927.53 478434.37 589933.83 478451.39 589945.98 478458.49 589951.05 478501.9 589922.79 478518.55 589911.94 478535.53 589889.85 478537.96 589885.27 478535.26 589882.03 478527.18 589878.53 478526.91 589873.14 478525.56 589868.29 478520.17 589865.32 478509.93 589863.98 478505.08 589865.59 478501.58 589869.64 478496.72 589871.25 478489.72 589868.29 478482.71 589862.63 478469.45 589850.16 478458.48 589845.42 478457 589844.24 478450.46 589842.76 478455.22 589867.21 478454.42 589873.68 478450.64 589874.49 478422.35 589855.89 478403.21 589845.38 478384.98 589844.53 478375.79 589847.5 478371.05 589855.5 478368.38 589864.98 478365.72 589876.24 478360.11 589898.16,g_999,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1517,,,,,,,,,,,
