OT_ADMS_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_ADMS_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_ADMS_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_ADMS_A/czyObiektBDOO/__text,OT_ADMS_A/x_kod/__text,OT_ADMS_A/x_skrKarto/_xsi:nil,OT_ADMS_A/x_skrKarto/_nilReason,OT_ADMS_A/x_katDoklGeom/__text,OT_ADMS_A/x_doklGeom/_uom,OT_ADMS_A/x_doklGeom/__text,OT_ADMS_A/x_zrodloDanychG/__text,OT_ADMS_A/x_zrodloDanychA/__text,OT_ADMS_A/x_katIstnienia/_xsi:nil,OT_ADMS_A/x_katIstnienia/_nilReason,OT_ADMS_A/x_rodzajReprGeom/__text,OT_ADMS_A/x_uzytkownik/_xlink:href,OT_ADMS_A/x_aktualnoscG/__text,OT_ADMS_A/x_aktualnoscA/__text,OT_ADMS_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_ADMS_A/x_dataUtworzenia/__text,OT_ADMS_A/x_kodKarto10k/_xsi:nil,OT_ADMS_A/x_kodKarto10k/_nilReason,OT_ADMS_A/x_kodKarto25k/_xsi:nil,OT_ADMS_A/x_kodKarto25k/_nilReason,OT_ADMS_A/x_kodKarto50k/_xsi:nil,OT_ADMS_A/x_kodKarto50k/_nilReason,OT_ADMS_A/x_kodKarto100k/_xsi:nil,OT_ADMS_A/x_kodKarto100k/_nilReason,OT_ADMS_A/x_kodKarto250k/_xsi:nil,OT_ADMS_A/x_kodKarto250k/_nilReason,OT_ADMS_A/x_kodKarto500k/_xsi:nil,OT_ADMS_A/x_kodKarto500k/_nilReason,OT_ADMS_A/x_kodKarto1000k/_xsi:nil,OT_ADMS_A/x_kodKarto1000k/_nilReason,OT_ADMS_A/nazwa/__text,OT_ADMS_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_ADMS_A/geometria/Polygon/_gml:id,OT_ADMS_A/geometria/Polygon/_srsName,OT_ADMS_A/geometria/Polygon/_srsDimension,OT_ADMS_A/idPRNG/__text,OT_ADMS_A/idTerytGmi/__text,OT_ADMS_A/idTerytMiejsc/__text,OT_ADMS_A/liczbaMieszkancow/__text,OT_ADMS_A/rodzaj/__text,OT_ADMS_A/siedzibaUrzeduGminy/__text,OT_ADMS_A/adja_a3/_xlink:href,OT_ADMS_A/EMUiA/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/lokalnyId/__text,OT_ADMS_A/EMUiA/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_ADMS_A/PRNG/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/lokalnyId/__text,OT_ADMS_A/PRNG/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_ADMS_A/_gml:id,OT_ADMS_A/x_uwagi/__text,OT_ADMS_A/geometria/Polygon/interior/LinearRing/posList/__text
2D124630-9532-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2016-12-07,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Lampusz,482431.68 571267.35 482331.61 571275.69 482217.65 571306.28 482095.35 571353.54 481961.93 571442.5 481781.26 571573.16 481654.31 571681.36 481649.17 571684.71 481683.65 571709.14 481589.82 571775.71 481568.04 571791.23 481563.7 571794.24 481560.58 571796.45 481507.47 571834.13 481537.03 571899 481574.49 571981.1 481590.88 572017.27 481624.72 572091.48 481647.59 572141.77 481680.53 572128.94 481738.29 572080.19 481745.29 572074.3 481749.38 572070.84 481881.87 571959.06 481885.71 571955.83 481889.91 571961.54 481892.92 571965.61 481886.23 571971.97 481920.95 572018.38 481964.81 572080.13 481906.85 572116.19 481809.95 572176.97 481802.24 572181.79 481801.25 572182.4 481764.12 572205.56 481713.68 572237.16 481781.02 572331.72 481804.58 572364.81 481878.75 572468.85 481982.93 572615.11 482113.79 572628.5 482224.97 572613.68 482315.77 572571.05 482398.07 572496.11 482426.33 572473.18 482487.48 572454.65 482572.72 572449.09 482767.29 572454.65 482848.82 572471.33 482930.36 572488.01 483026.29 572496.36 482957.25 572369.48 482901.04 572249.71 482869.75 572185.61 482859.75 572164.81 482854.61 572156.69 482842.03 572136.82 482833.77 572123.16 482823.06 572102.87 482822.47 572101.75 482821.1 572099.21 482803.02 572065.77 482782.85 572025.9 482770.53 571999.58 482768.94 571996.06 482761.46 571983.05 482745.05 571954.49 482736.22 571940.26 482726.94 571927.11 482714.04 571912.29 482704.36 571901.3 482717.62 571889.71 482725.89 571882.47 482762.53 571862.25 482799.93 571837.83 482834.04 571806.58 482821.29 571790 482839.17 571780.15 482859.8 571764.56 482879.57 571755.87 482909.11 571732.71 482940.37 571736.24 482954.44 571737 482922.14 571702.14 482878.99 571663.94 482827.57 571646.6 482790.03 571634.37 482764.38 571629.16 482699.1 571615.87 482677.42 571608.51 482651.76 571578.16 482624.79 571540.05 482624.03 571538.76 482623.45 571537.39 482609.57 571504.77 482608.61 571501.78 482597.44 571466.81 482597.69 571448.52 482597.91 571431.87 482607.41 571384.73 482613.96 571360.13 482620.41 571320.44 482626.54 571302.74 482492.83 571281.26 482431.68 571267.35,g_7,EPSG:2180,2,66299,0415042,1031439,88,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.1510,1031439,PL.ZIPIN.1511,66299,PL.PZGIK.204,PL.PZGIK.BDOT10k.ADMSA.04.15248,,
2D124630-9533-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,ZU,Uzytkownik04.xml,2016-12-07,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Kuczwały,474980.54 585362.38 475006.43 585509.8 475027.03 585639.91 475036.34 585738.91 475041.26 585765.54 475050.92 585817.72 475052.38 585825.77 475056.93 585850.65 475065.91 585889.82 475067.41 585900.5 475080.31 585971.14 475094.56 586036.19 475099.66 586059.29 475117.01 586138.16 475124.55 586180.01 475131.95 586221.08 475132.3 586223.11 475138.49 586294.78 475141.94 586334.84 475160.88 586436.31 475163.84 586452.2 475167.6 586472.38 475172.58 586499.01 475184.08 586568.7 475187.45 586589.12 475194.84 586620.21 475203.27 586655.68 475212.91 586676.31 475214.48 586683.13 475217.1 586694.48 475218.62 586701.08 475244.67 586814.08 475261.11 586885.4 475276.28 586936.05 475283.64 586960.64 475291.59 587012.85 475292.33 587112.65 475291.35 587126.74 475300.22 587212.01 475320.9 587280.13 475325.74 587294.39 475336.11 587391.04 475337.27 587401.84 475341.76 587514.12 475343.56 587591.99 475344.36 587626.59 475344.54 587634.54 475344.99 587654.13 475345.82 587671.92 475345.93 587790.26 475345.5 587865.27 475344.69 587894.88 475344.04 587926.22 475344.52 587952.86 475345.2 587979.65 475346.09 588004.94 475345.59 588028.68 475345.83 588053.51 475346.12 588084.23 475352.82 588239.55 475349.29 588296.17 475345.34 588353.08 475348.86 588364.42 475348.48 588396.19 475342.91 588613.58 475343.79 588655.79 475350.31 588675.26 475350 588686.42 475347.26 588786.11 475353.89 588844.8 475355.05 588855.08 475362.17 588918.12 475363.63 588933.85 475363.64 588952.35 475362.29 588981.07 475363.02 588990.07 475363.55 588996.7 475372.05 589198.95 475373.34 589249.12 475373.51 589255.57 475374.26 589284.4 475374.43 589290.97 475374.63 589298.69 475375.12 589317.73 475414.54 589313.92 475436.02 589311.99 475444.2 589311.27 475454.86 589306.13 475474.96 589301.76 475482.83 589301.71 475529.04 589301.4 475530.36 589301.9 475576.86 589318.46 475595.07 589324.83 475681.14 589348.84 475682.11 589349.11 475724.36 589309.21 475796.22 589312.01 475834.85 589306.1 475872.75 589279.08 475888.58 589273.5 475907.57 589266.81 475956.76 589174.91 476008.34 589139.72 476086.53 589123.11 476126 589129.31 476181.24 589110.21 476247.36 589087.34 476340.73 589101.38 476415.11 589105.98 476445.51 589107.87 476477.72 589117.02 476537.88 589134.11 476564.95 589146.36 476602.73 589163.46 476618.04 589152.48 476674.25 589111.98 476681.07 589106.14 476706.47 589104.48 476735.66 589102.57 476845.79 589083.56 476851.92 589084.74 476879.4 589090.06 476908.86 589111.91 476943.93 589148.52 476965.15 589157.38 477025.2 589159.6 477064.67 589163.2 477123.28 589177.86 477170.42 589179.08 477295.3 589205.06 477295.62 589202.64 477296.45 589196.28 477297.05 589191.78 477297.6 589187.6 477301.26 589159.7 477300.68 589128.11 477297.24 588941.55 477296.77 588915.47 477296.24 588909.51 477295.61 588902.17 477295.11 588896.62 477293.33 588856.79 477292.75 588807.53 477291.75 588722.31 477280.58 588689.29 477279.82 588674.78 477278.02 588640.82 477277.52 588631.56 477275.27 588540.1 477275.11 588534.24 477275.04 588532.72 477265.6 588340.21 477265.01 588319.15 477264.13 588287.47 477261.93 588230 477258.66 588134.63 477256.41 588074.44 477249.49 587960.83 477262.15 587961.99 477258.54 587844.71 477259.52 587819.26 477260.5 587793.8 477262.32 587746.61 477262.98 587729.63 477263.82 587707.81 477264.49 587688.43 477266.09 587641.71 477266.67 587624.93 477269.22 587559.1 477270.49 587519.06 477272.09 587500.5 477274.38 587474.14 477277.24 587430.28 477279.84 587401.13 477283.45 587359.29 477284.09 587344.13 477295.74 587164.1 477295.87 587162.42 477300.14 587101.54 477306.16 587021.52 477306.61 587015.5 477308.48 586987.27 477312.6 586944.34 477315.5 586914.2 477315.8 586895.71 477316.96 586826.91 477316.67 586813.81 477318.91 586747.06 477317.18 586722.14 477316.24 586664.34 477315.41 586645.93 477314.86 586638.42 477311.42 586588.22 477302.47 586536.46 477280.16 586480.57 477279.87 586479.09 477253.99 586348.1 477239.43 586279.08 477229.34 586222.53 477201.78 586103.58 477188.76 586052.29 477190.14 586042.78 477169.02 585953.23 477146.47 585857.67 477118.5 585755.07 477104.99 585695.53 477093.68 585645.66 477056.78 585489.58 477054.15 585478.47 477052.53 585471.59 477044.75 585439.56 477038.37 585412.29 477027.55 585366.03 477008.02 585282.5 476994.77 585245.62 476991.3 585234.26 476965.19 585148.78 476963.58 585143.73 476945.14 585092.65 476944.01 585088.87 476941.71 585082.21 476911.35 585008.55 476908.79 585002.46 476895.15 584956.9 476891.58 584944.95 476888.32 584934.08 476856.29 584837.78 476850.72 584821.14 476812.1 584705.95 476794.54 584639.02 476790.73 584569.63 476790.6 584567.42 476791.21 584559.07 476587.1 584569.39 476564.68 584571.74 476406.84 584579.61 476324.97 584583.63 476204.05 584591.06 476081.9 584595.62 475998.96 584600.24 475802.85 584610.91 475721.64 584614.91 475723.34 584635.69 475726.81 584717.86 475730.45 584806.86 475718.95 584808.33 475695.03 584808.95 475608.36 584814.43 475591.58 584815.49 475563.75 584817.24 475525.8 584821.77 475493.53 584822.67 475484.2 584823.85 475469.97 584825.64 475337.51 584835.35 475330.43 584835.87 475218.73 584843.51 475188.23 584845.62 475128.32 584848.43 475047.19 584851.95 474955.89 584855.91 474940.81 584856.56 474920.14 584860.58 474916.35 584859.97 474892.55 584856.91 474901.63 584909.76 474902.78 584916.54 474906.31 584954.19 474910.94 584981.87 474911.9 584987.59 474923.68 585047.68 474938.07 585131.13 474955.66 585236.92 474968.15 585299.87 474980.54 585362.38,g_51,EPSG:2180,2,64778,0415022,0842006,483,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0842006,PL.ZIPIN.1865,64778,PL.PZGIK.204,PL.PZGIK.BDOT10k.ADMSA.04.1594,,
2D124630-9534-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2016-12-07,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Wilczy Młyn,481934.83 572680.34 481911.64 572706.89 481812.82 572820.75 481735.19 572908.04 481660.51 572984.42 481651.4 572993.75 481619 573029.15 481570.54 573085.08 481532.01 573124.29 481464.16 573190.64 481404.78 573264.67 481371.63 573300.99 481361.31 573312.28 481324.07 573352.99 481316.75 573363.54 481278.08 573419.59 481297.81 573441.83 481682.5 573879.58 481732.54 573968.48 481744.88 573990.43 482232 573854.11 482314.94 573818.55 482585.08 573742.67 482812.57 573711.85 482940.53 573716.59 483023.47 573678.65 483055.24 573546.28 483014.15 573537.05 482955.44 573515.23 482871.57 573473.28 482804.48 573422.92 482732.35 573355.79 482685.39 573325.58 482625 573298.73 482521.01 573239.99 482403.59 573166.14 482247.6 573057.05 482091.61 572937.89 482046.32 572882.5 481934.83 572680.34,g_95,EPSG:2180,2,187544,0415042,1031468,104,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.1510,1031468,PL.ZIPIN.1511,187544,PL.PZGIK.204,PL.PZGIK.BDOT10k.ADMSA.04.15250,,
2D124630-9537-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2016-12-07,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Piaski,482557.61 585256.94 482382.48 585436.11 482269.08 585532.51 482083.86 585619.47 481822.16 585706.63 481657.15 585726.93 481551.31 585730.71 481392.55 585732.6 481279.15 585743.94 481171.42 585772.3 481047.51 585806.47 481132.56 586107.03 481252.95 586527.49 481298.31 586614.44 481381.47 586773.23 481528.72 587080.99 481570.3 587179.29 481583.53 587268.13 481582.17 587578.12 481630.37 587567.95 481659.53 587562.14 481716.41 587550.54 481762.34 587536.03 481776.09 587532.81 481783.04 587522.03 481784.44 587520.84 481801.87 587505.14 481867.12 587479.84 481984.24 587434.36 481989.86 587432.19 481988.72 587429.49 482015.45 587421.46 482112.31 587386.91 482157.57 587368.87 482180.65 587357.8 482227.64 587332.12 482252.46 587325.33 482257.97 587324.82 482261.49 587324.5 482303.95 587320.48 482310.26 587319.89 482312.15 587319.72 482328.94 587315.9 482378.37 587304.69 482401.87 587299.36 482406.47 587298.32 482408.22 587297.7 482469.04 587276.17 482486.38 587270.03 482494.75 587267.06 482537.98 587251.75 482557.91 587245.04 482588.29 587234.13 482673.41 587199.2 482780.57 587164.92 482890.78 587126.46 482893.31 587125.58 482904.54 587127.24 482893.73 587079.28 482889.6 587060.87 482889.21 587059.14 482884.01 587034.85 482878.46 587008.92 482874.6 586989.46 482869.67 586965.67 482868.15 586957.99 482860.46 586920.48 482856.36 586899.16 482851.71 586874.84 482851.26 586872.56 482845.03 586834.93 482843.81 586828.19 482835.86 586784.13 482834.08 586775.12 482826.94 586739.05 482826.37 586737.56 482826.21 586736.07 482814.55 586692.28 482812.12 586677.26 482806.72 586643.75 482806.24 586640.77 482796.77 586604.63 482791.9 586586.3 482791.78 586585.56 482781.72 586535.92 482777.4 586514.67 482777.07 586513.25 482767.54 586472.02 482764.73 586459.89 482762.32 586425.74 482759.34 586383.39 482751.87 586332.77 482736.51 586290.53 482739.02 586285.63 482736.99 586273.78 482729.93 586230.34 482717.61 586170.47 482703.1 586130.09 482696.81 586109.65 482692.17 586084.9 482687.7 586033.41 482686.17 586015.89 482673.04 585950.93 482671.45 585942.63 482668.11 585915.89 482666.26 585900.98 482658.8 585838.85 482655.97 585815.33 482651.51 585796.94 482647.94 585782.24 482646.2 585772.18 482645.75 585770.18 482642.69 585751.6 482627.28 585660.65 482619.21 585604.04 482616.9 585588.98 482613.51 585566.99 482611.92 585556.61 482606.13 585508.77 482605.13 585500.52 482603.38 585486.08 482601.73 585472.51 482600.25 585460.25 482593.38 585420.3 482592.49 585415.08 482591.31 585408.19 482582.18 585367.23 482579.05 585353.21 482562.26 585277.94 482557.61 585256.94,g_139,EPSG:2180,2,99333,0415062,1031563,60,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.159,1031563,PL.ZIPIN.455,99333,PL.PZGIK.204,PL.PZGIK.BDOT10k.ADMSA.04.15173,,
2D124630-9538-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Zalesie,480109.97 591624.61 480131.34 591603.16 480137.8 591596.68 480162.53 591540.9 480174.48 591530.5 480192.78 591514.59 480228.1 591483.47 480269.32 591443.62 480305.62 591413.64 480346.7 591393.33 480352.81 591392.13 480436.33 591362.53 480467.25 591344.89 480482.73 591324.6 480508.38 591289.65 480532.03 591246.03 480584.17 591205.88 480608.77 591193.32 480617.08 591189.09 480623.21 591185.96 480635.13 591184.94 480660.83 591167.18 480714.52 591129.65 480751.44 591103.84 480781.59 591071.16 480832.09 590975.77 480910.14 590853.97 480917.03 590843.85 480932.57 590813.64 480997.26 590713.85 481035.18 590628.9 481088.51 590549.53 481113.04 590498.86 481151.08 590435.11 481198.27 590360.78 481211.58 590325.7 481238.51 590254.71 481269.01 590209.48 481168.61 590136.34 481086.52 590064.42 481063.63 590044.37 481031.09 590017.74 481009.93 590000.42 480882.69 589902.27 480874.36 589895.81 480863.16 589888.54 480851.97 589881.28 480753 589801.6 480740.5 589791.55 480736.88 589788.63 480649.75 589718.9 480636.81 589708.57 480593.27 589673.82 480526.38 589617.35 480442.88 589540.86 480319.32 589439.19 480277.47 589402.76 480181.45 589329.43 480147.72 589301.62 480062.11 589231.06 480030.62 589203.33 479913.49 589100.25 479901.17 589088.48 479900.5 589087.73 479862.61 589057.43 479762.31 588970.97 479741.73 588949.27 479656.6 588859.53 479600.69 588801.58 479578.64 588790.08 479512.06 588714.28 479444.35 588637.22 479424.4 588633.74 479371.27 588635.93 479361.1 588636.35 479302.96 588646.37 479276.23 588643.16 479253.09 588633.96 479138.78 588720.94 479101.58 588745.79 479049.58 588782.12 479032.9 588793.77 479095.15 588805.74 479119.07 588810.37 479158.36 588847.34 479189.77 588876.87 479228.96 588893.41 479300.43 588893.82 479366.84 588877.36 479387.14 588896.41 479391.32 588944.06 479384.16 588988.72 479367.83 589006.09 479337.77 589038.08 479305.97 589080.83 479273.04 589111.46 479269.67 589114.6 479267.81 589116.33 479227.18 589113.31 479183.62 589109.93 479141.08 589126.93 479139.87 589153.4 479115.26 589248.02 479088.39 589301.65 479053.8 589342.87 478969.24 589402.32 478927.5 589414 478894.14 589388.54 478862.34 589356.66 478821.83 589332.02 478811.86 589297.59 478805.81 589297.35 478776.75 589296.17 478726.63 589280.94 478671.68 589245.62 478628.68 589235.84 478570.57 589206.09 478558.56 589202.7 478554.09 589201.43 478525.4 589193.32 478450.59 589149.07 478437.44 589131.09 478429.19 589104.01 478407.95 589061.52 478395.79 589051.44 478381.27 589062.19 478376.87 589079.09 478372.36 589162.18 478349.77 589232.01 478348.73 589241.82 478335.48 589281.01 478322.13 589324.74 478280.16 589378.95 478188.25 589443.18 478110.39 589485.37 478080.15 589509.19 478042.47 589538.87 478055.48 589550.33 478059.78 589554.41 478080.46 589574.01 478128.21 589619.26 478195.55 589680.29 478215.5 589698.37 478227.5 589709.24 478285.99 589762.22 478296.46 589771.72 478324.99 589799.29 478341.06 589815.05 478368.1 589841.55 478370.79 589844.2 478371.59 589844.98 478387.98 589860.48 478443.25 589912.77 478445.95 589915.34 478467.39 589935.6 478478.52 589946.14 478480.16 589947.69 478522.52 589988.82 478549.29 590014.81 478571.71 590036.59 478634.63 590099.26 478634.9 590099.53 478647.07 590110.95 478648.14 590112.95 478685.51 590149.29 478702.26 590164.39 478722.61 590182.74 478753.63 590211.37 478785.16 590240.48 478792.41 590247.3 478813.39 590267.28 478837.35 590289.95 478840.66 590293.13 478865.04 590316.18 478895.81 590345.28 478907.89 590356.72 478971.92 590417.27 478974.29 590419.34 478997.99 590440.18 479012.87 590454.1 479020.37 590461.12 479045.74 590484.86 479057.11 590494.68 479072.25 590507.74 479090.78 590523.72 479141.04 590567.09 479174.77 590595.22 479208.5 590623.35 479262.21 590669.15 479300.07 590700.82 479386.8 590773.34 479431.76 590809.17 479437.54 590814.54 479491.92 590866.82 479529.1 590902.58 479553.59 590926.25 479567.36 590939.54 479570.51 590942.53 479606.82 590975.9 479613.46 590981.54 479633.42 590999.81 479638.32 591004.12 479647.86 591015.83 479701.55 591019.81 479707.4 591024.22 479720.22 591033.9 479733.81 591044.16 479775.96 591078.78 479875.66 591154.05 479969.32 591224.83 480026.31 591277.69 480114.98 591359.89 480126.03 591366.45 480120.94 591428.73 480112.4 591537.58 480109.97 591624.61,g_183,EPSG:2180,2,157397,0415022,0842259,207,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0842259,PL.ZIPIN.1865,157397,PL.PZGIK.204,PL.PZGIK.BDOT10k.ADMSA.04.1515,,
2D124630-9488-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2016-12-07,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Domena,473744.4 585747.25 473728.73 585750.12 473676.33 585755.81 473671.57 585756.7 473587.43 585774.28 473498.9 585795.08 473480.4 585798.4 473410.78 585813.03 473369.26 585821.77 473366.95 585822.24 473348.41 585825.99 473304.19 585834.93 473189.27 585857.75 473158.69 585863.83 473076.38 585883.05 473066.86 585885.26 473022.5 585894.04 472940.36 585909.02 472906 585914.09 472843.3 585924.26 472785.11 585933.62 472741.21 585940.69 472721.19 585943.91 472703.48 585946.66 472651.68 585954.73 472650.9 585956.27 472650.51 585957.27 472648.97 585961.15 472643.5 586050.57 472638.76 586116.98 472636.78 586144.79 472634.94 586178.97 472630.84 586255.35 472630.69 586303.45 472630.73 586309.14 472631.08 586320.68 472631.75 586342.11 472633.25 586390.9 472633.63 586402.89 472634.89 586443.75 472635.2 586453.78 472636.17 586485.16 472637.79 586537.86 472631 586559.87 472627.87 586570.01 472624.83 586625.04 472622.37 586653.18 472621.54 586662.67 472618.35 586699.28 472612.93 586783.55 472607.82 586926.14 472606.22 586960.14 472603.3 587024.77 472602.31 587046.61 472598.89 587122.01 472595.69 587160.87 472594.21 587178.85 472594.06 587180.66 472592.52 587205.45 472590.8 587233.19 472589.26 587257.89 472586.67 587299.69 472587.5 587365.96 472587.47 587366.5 472587.09 587375.3 472582.65 587437.73 472578.67 587493.83 472576.7 587521.64 472575.46 587539.08 472574.49 587553.49 472573.75 587564.32 472573.54 587567.36 472737.31 587540.1 472927.11 587479.89 473121.54 587415.04 473385.4 587350.19 473631.81 587327.36 473635.38 587327.03 473787.96 587303.82 473887.12 587288.25 473851.98 587132.36 473839.68 587036.37 473832.3 586947.76 473815.08 586898.54 473802.78 586839.46 473797.86 586780.39 473783.1 586600.71 473778.18 586416.11 473765.88 586226.59 473758.5 586029.68 473758.5 585921.38 473768.34 585830.31 473744.4 585747.25,g_227,EPSG:2180,2,25832,0415022,0841923,60,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0841923,PL.ZIPIN.1865,25832,PL.PZGIK.204,PL.PZGIK.BDOT10k.ADMSA.04.1596,,
