OT_TCRZ_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_TCRZ_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_TCRZ_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_TCRZ_A/czyObiektBDOO/__text,OT_TCRZ_A/x_kod/__text,OT_TCRZ_A/x_skrKarto/_xsi:nil,OT_TCRZ_A/x_skrKarto/_nilReason,OT_TCRZ_A/x_katDoklGeom/__text,OT_TCRZ_A/x_doklGeom/_uom,OT_TCRZ_A/x_doklGeom/__text,OT_TCRZ_A/x_zrodloDanychG/__text,OT_TCRZ_A/x_zrodloDanychA/__text,OT_TCRZ_A/x_katIstnienia/_xsi:nil,OT_TCRZ_A/x_katIstnienia/_nilReason,OT_TCRZ_A/x_rodzajReprGeom/__text,OT_TCRZ_A/x_uzytkownik/_xlink:href,OT_TCRZ_A/x_aktualnoscG/__text,OT_TCRZ_A/x_aktualnoscA/__text,OT_TCRZ_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_TCRZ_A/x_dataUtworzenia/__text,OT_TCRZ_A/x_kodKarto10k/__text,OT_TCRZ_A/x_kodKarto25k/__text,OT_TCRZ_A/x_kodKarto50k/__text,OT_TCRZ_A/x_kodKarto100k/__text,OT_TCRZ_A/x_kodKarto250k/_xsi:nil,OT_TCRZ_A/x_kodKarto250k/_nilReason,OT_TCRZ_A/x_kodKarto500k/_xsi:nil,OT_TCRZ_A/x_kodKarto500k/_nilReason,OT_TCRZ_A/x_kodKarto1000k/_xsi:nil,OT_TCRZ_A/x_kodKarto1000k/_nilReason,OT_TCRZ_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_TCRZ_A/geometria/Polygon/_gml:id,OT_TCRZ_A/geometria/Polygon/_srsName,OT_TCRZ_A/geometria/Polygon/_srsDimension,OT_TCRZ_A/idKSOCH/__text,OT_TCRZ_A/rodzaj/__text,OT_TCRZ_A/nazwa/__text,OT_TCRZ_A/_gml:id
2D124634-2187-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,TCRZ01,true,inapplicable,Dok,m,1,CRFOP,CRFOP,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_508_1,0025_508_1,0050_508_1,0100_508_1,true,inapplicable,true,inapplicable,true,inapplicable,469979.85 579661.93 469998.07 579661.02 470017.22 579657.75 470048.25 579652.47 470051.86 579631.36 470098.17 579649.4 470135.56 579649.2 470153.79 579661.76 470269.86 579595.03 470277.76 579585.27 470293.31 579566.07 470306.28 579538.22 470310.72 579508.98 470409.27 579490.07 470513.52 579471.97 470570.18 579462.13 470571.19 579406.8 470571.42 579401.99 470574.41 579338.3 470582.73 579201.42 470582.51 579196.71 470578.86 579118.39 470578.7 579115.01 470566.6 579099.77 470558.72 579089.85 470554.92 579091.8 470550.48 579091.45 470546.8 579085.26 470546.89 579080.12 470546.08 579076.17 470545.73 579071.98 470543.55 579069.01 470540.74 579068.62 470538.22 579070.33 470535.71 579072.5 470531.74 579072.37 470530.81 579080.8 470527.47 579086.49 470523.36 579089.64 470517.3 579090.04 470511.65 579088.34 470508.64 579089.12 470496.99 579094.11 470492.55 579093.77 470487.57 579099.27 470478.31 579101.87 470469.87 579100.7 470463.33 579100.42 470458.19 579100.09 470454.36 579096.7 470450.51 579092.37 470449.24 579088.91 470443.43 579081.37 470434.34 579073.45 470428.21 579071.06 470424.91 579069.75 470422.74 579067.48 470420.09 579064.52 470418.02 579065.51 470415.53 579072.58 470414.21 579075.18 470409.72 579081.61 470407.4 579082.14 470402.92 579080.4 470399.54 579084.93 470397.35 579090.12 470396.77 579094.34 470395.66 579096.23 470387.35 579099.73 470380.99 579097.58 470375.27 579093.3 470370.77 579090.86 470368.37 579088.59 470362.97 579087.11 470360.12 579085.56 470359.62 579075.77 470356.94 579071.88 470351.57 579071.79 470329.36 579078.71 470320.65 579084.32 470318.64 579087.65 470316.51 579094.71 470312.44 579099.49 470305.74 579102.12 470305.4 579102.25 470301.01 579112.41 470299.01 579115.73 470296.27 579118.14 470292.43 579122.68 470289.69 579124.62 470278.51 579125.64 470273.64 579126.7 470266.5 579130.17 470261.05 579135.46 470248.5 579145.61 470239.76 579150.05 470233.03 579151.64 470223.23 579151.68 470200.17 579148.82 470192.18 579146.94 470186.12 579147.35 470175.55 579153.24 470164.59 579161.71 470146.05 579183.23 470113.99 579213.3 470113.57 579213.61 470106.57 579218.81 470102.9 579221.54 470101.76 579222.06 470098.51 579223.57 470096.45 579224.52 470080.97 579238.49 470060.33 579260.06 470045.88 579269.1 470023.47 579276.96 470008.06 579276.92 469996.43 579278.18 469987.6 579279.59 469961.19 579286.4 469936.3 579297.82 469924.31 579302.83 469908.08 579306.78 469884.58 579309.07 469880.2 579311.06 469875.63 579314.68 469871.18 579320.98 469870.24 579322.3 469862.93 579327.64 469850.14 579333.6 469841.94 579342.04 469841.52 579342.47 469834.01 579349.21 469826.62 579351.99 469822.15 579350.94 469813.75 579350.95 469801.01 579354.1 469791.22 579354.61 469786.09 579354.75 469780.19 579352.35 469776.38 579349.65 469773 579345.78 469769.45 579344.01 469765.55 579346.22 469761.23 579350.31 469754.56 579353.99 469748.07 579355.58 469742.52 579357.13 469738.63 579360.04 469733.81 579371.14 469732.27 579382.85 469731.97 579389.16 469730.71 579393.86 469726.57 579396.08 469720.72 579395.78 469715.49 579392.19 469711.4 579387.63 469709.24 579385.59 469705.02 579384.78 469700.66 579387.7 469697.74 579391.52 469696.42 579394.35 469690.85 579395.67 469686.48 579395.27 469642.99 579470.39 469623.31 579475.66 469611.43 579489.68 469609.12 579519.58 469608.1 579532.82 469605.19 579570.56 469576.92 579589.29 469464.02 579568.83 469364.54 579573.02 469314.93 579588.09 469311.05 579596.43 469334.41 579592.63 469382.23 579592.05 469398.08 579593.12 469426.04 579596.11 469525.69 579637.4 469550.68 579641.98 469645.68 579644.98 469801.83 579652.31 469810.96 579656.25 469888.92 579656 469892.04 579655.99 469941 579663.87 469979.85 579661.93,g_7,EPSG:2180,2,!,Ls,Las Piwnicki,PL.PZGIK.BDOT10k.TCRZA.04.151
2D124634-2189-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,TCRZ01,true,inapplicable,Dok,m,1,CRFOP,CRFOP,true,inapplicable,ZU,Uzytkownik04.xml,2016-12-07,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_508_1,0025_508_1,0050_508_1,0100_508_1,true,inapplicable,true,inapplicable,true,inapplicable,480686.73 570776.59 480710.32 570761.94 480716.58 570735.77 480704.15 570648.14 480703.89 570603.15 480718.37 570548.76 480739.27 570509.18 480772.06 570466.28 480837.52 570411.47 480864.74 570383.71 480878.23 570365.34 480886.64 570344.12 480889.05 570323.06 480889.49 570303.04 480856.57 570197.99 480849.3 570152.2 480850.24 570114.18 480858.43 570084.96 480910.59 570019.52 480966.36 569957.98 481026.59 569916.45 481041.13 569906.42 481008.55 569906.85 481008.29 569906.86 481007.96 569906.89 481007.64 569906.95 481007.32 569907.02 481007.01 569907.11 481006.83 569907.18 480997.37 569910.78 480997.23 569910.84 480996.94 569910.97 480996.65 569911.13 480996.37 569911.3 480996.1 569911.49 480995.88 569911.67 480983.21 569922.59 480969.7 569930 480969.6 569930.06 480969.32 569930.23 480969.1 569930.39 480954.68 569941.21 480954.63 569941.24 480954.38 569941.45 480954.14 569941.67 480954.11 569941.7 480883.34 570013.82 480883.15 570014.03 480882.94 570014.28 480882.85 570014.41 480868.11 570034.95 480852.49 570052.8 480852.29 570053.05 480852.1 570053.31 480851.93 570053.59 480851.77 570053.88 480851.77 570053.89 480839.15 570079.58 480839.02 570079.87 480838.9 570080.18 480828.08 570112.19 480827.99 570112.49 480827.91 570112.81 480827.86 570113.13 480827.83 570113.46 480827.82 570113.79 480827.82 570113.96 480829.62 570166.25 480829.63 570166.4 480829.66 570166.73 480829.72 570167.05 480829.78 570167.32 480834.29 570184.9 480834.3 570184.95 480834.39 570185.26 480834.51 570185.57 480834.59 570185.75 480845.73 570209.82 480872.97 570294.21 480875.13 570316.25 480873.85 570335.54 480869.7 570348.81 480852.23 570377.63 480839.68 570391.49 480822.1 570406.87 480802.98 570419.76 480802.73 570419.94 480802.64 570420.01 480770.18 570446.16 480770.02 570446.29 480769.9 570446.4 480755.47 570459.93 480755.36 570460.04 480755.27 570460.13 480738.59 570477.71 480738.46 570477.86 480738.25 570478.11 480738.06 570478.37 480737.93 570478.58 480714.94 570516.89 480714.9 570516.97 480714.74 570517.26 480714.61 570517.55 480714.49 570517.86 480714.49 570517.87 480697.36 570568.72 480697.27 570569.03 480697.26 570569.04 480684.64 570616.82 480684.57 570617.13 480684.52 570617.45 480684.49 570617.77 480684.48 570618.1 480684.48 570644.7 480684.49 570645.02 480684.51 570645.26 480689.92 570692.59 480689.93 570692.68 480689.95 570692.81 480696.61 570734.55 480695.5 570746 480684.81 570755.96 480664.78 570760.45 480637.59 570758.3 480613.37 570751.81 480589.1 570738.57 480588.92 570738.48 480588.62 570738.34 480588.43 570738.27 480566.76 570730.31 480531.09 570709.35 480531.06 570709.33 480530.77 570709.18 480530.47 570709.04 480530.17 570708.93 480530.06 570708.89 480512.94 570703.48 480512.72 570703.42 480512.41 570703.35 480512.08 570703.29 480511.76 570703.26 480511.43 570703.25 480511.33 570703.25 480446.42 570704.6 480446.19 570704.61 480445.9 570704.64 480413.45 570708.7 480413.41 570708.7 480413.29 570708.72 480375.88 570714.58 480375.68 570714.62 480375.36 570714.69 480375.22 570714.73 480348.47 570722.76 480283.02 570733.81 480266.04 570730.08 480242.25 570718.84 480205.25 570690.2 480196.26 570679.5 480183.56 570661.55 480176.32 570646.22 480173.89 570635.3 480175.16 570617.15 480186.48 570576.66 480203.67 570554.31 480216.46 570542.38 480245.79 570525.74 480271.1 570516.41 480271.29 570516.34 480271.59 570516.21 480271.87 570516.05 480272.15 570515.88 480272.22 570515.83 480289.5 570503.87 480322.07 570487.81 480322.36 570487.66 480322.52 570487.56 480368.49 570458.71 480368.61 570458.63 480368.84 570458.48 480392.28 570440.9 480392.32 570440.86 480392.57 570440.66 480392.81 570440.43 480393.03 570440.19 480393.24 570439.94 480409.47 570418.75 480409.66 570418.49 480409.83 570418.21 480409.99 570417.92 480410.12 570417.63 480410.16 570417.53 480417.37 570399.05 480417.45 570398.84 480417.54 570398.53 480417.62 570398.21 480417.67 570397.88 480417.7 570397.56 480417.71 570397.23 480417.71 570397 480415.46 570348.32 480415.45 570348.22 480415.42 570347.9 480415.36 570347.57 480415.29 570347.26 480415.2 570346.94 480415.08 570346.64 480407.42 570328.15 480407.28 570327.86 480407.13 570327.57 480406.96 570327.29 480406.76 570327.02 480406.56 570326.77 480406.33 570326.53 480398.51 570318.71 480385.23 570300.12 480385.13 570299.98 480384.92 570299.73 480384.7 570299.49 480384.46 570299.26 480384.21 570299.06 480383.94 570298.87 480383.78 570298.76 480340.51 570272.17 480340.39 570272.1 480340.1 570271.94 480339.8 570271.81 480339.64 570271.75 480299.98 570256.87 480299.83 570256.82 480299.58 570256.74 480251.8 570243.22 480251.74 570243.2 480251.42 570243.13 480251.1 570243.07 480250.77 570243.04 480250.72 570243.04 480201.59 570240.33 480201.31 570240.33 480200.98 570240.34 480200.66 570240.37 480200.34 570240.42 480200.02 570240.5 480199.7 570240.59 480199.67 570240.6 480145.13 570259.53 480144.86 570259.64 480144.58 570259.76 480127 570268.33 480126.98 570268.34 480126.69 570268.49 480126.41 570268.67 480126.15 570268.86 480125.89 570269.06 480125.65 570269.29 480125.43 570269.53 480125.35 570269.62 480109.57 570288.55 480109.45 570288.71 480109.26 570288.98 480109.08 570289.25 480108.93 570289.54 480108.84 570289.72 480098.03 570314.06 480097.98 570314.18 480097.9 570314.36 480087.09 570343.66 480087.04 570343.79 480086.95 570344.1 480086.87 570344.42 480086.82 570344.74 480086.79 570345.07 480086.78 570345.29 480086.34 570366.39 480082.11 570384.17 480066.32 570413.56 480057.36 570426.62 480053.77 570426.2 480035.32 570415.04 480035.23 570414.99 480034.94 570414.83 480034.64 570414.7 480034.34 570414.58 480034.02 570414.49 480033.7 570414.41 480033.38 570414.36 480033.06 570414.33 480032.73 570414.32 480032.4 570414.33 480032.08 570414.36 480032.02 570414.37 480025.71 570415.27 480025.44 570415.32 480025.12 570415.39 480025.03 570415.42 480007.9 570420.37 480007.68 570420.44 480007.38 570420.56 480007.08 570420.69 480006.79 570420.85 480006.51 570421.02 480006.25 570421.21 480005.99 570421.42 480005.75 570421.64 480005.53 570421.88 480005.32 570422.13 480005.13 570422.4 479993 570440.6 479985.09 570437.25 479985.06 570437.24 479984.75 570437.12 479984.44 570437.03 479984.12 570436.95 479983.8 570436.9 479983.47 570436.87 479983.15 570436.86 479982.9 570436.86 479973.88 570437.31 479973.8 570437.32 479973.48 570437.35 479973.15 570437.4 479972.84 570437.48 479972.55 570437.56 479957.67 570442.52 479957.65 570442.53 479957.34 570442.65 479957.04 570442.78 479956.76 570442.93 479956.48 570443.11 479956.37 570443.18 479946.38 570450.26 479932.94 570453.2 479932.72 570453.25 479932.41 570453.35 479932.1 570453.46 479931.9 570453.55 479925.14 570456.71 479925.04 570456.75 479924.75 570456.91 479924.47 570457.08 479924.21 570457.27 479923.96 570457.48 479923.72 570457.7 479923.49 570457.94 479923.29 570458.19 479923.09 570458.46 479922.92 570458.74 479922.77 570459.03 479922.72 570459.13 479916.86 570471.75 479916.77 570471.95 479916.66 570472.25 479916.61 570472.41 479912.1 570487.28 479912.05 570487.44 479911.98 570487.76 479911.93 570488.08 479911.9 570488.41 479911.88 570488.69 479911.43 570545.49 479911.43 570545.53 479911.44 570545.86 479911.48 570546.18 479911.53 570546.5 479911.54 570546.56 479915.05 570563.24 479915.48 570580.3 479914.23 570587.18 479909.95 570589.21 479907.47 570588.22 479907.22 570588.12 479906.91 570588.03 479906.59 570587.95 479906.27 570587.9 479905.94 570587.87 479905.72 570587.86 479886.24 570587.44 479880.12 570583.99 479879.88 570583.87 479879.58 570583.73 479879.28 570583.62 479878.96 570583.52 479878.64 570583.45 479878.32 570583.39 479878 570583.36 479877.67 570583.35 479877.36 570583.36 479874.65 570583.53 479874.12 570580.38 479876.35 570529.97 479876.36 570529.75 479876.36 570529.63 479875.46 570492.85 479876.8 570465.54 479876.8 570465.49 479876.81 570465.29 479876.8 570464.97 479876.77 570464.64 479876.71 570464.32 479876.64 570464 479876.54 570463.69 479876.43 570463.38 479876.29 570463.08 479876.14 570462.79 479875.97 570462.52 479875.78 570462.25 479875.57 570462 479875.34 570461.76 479875.11 570461.54 479874.85 570461.33 479874.59 570461.14 479874.31 570460.96 479874.02 570460.81 479873.72 570460.68 479873.42 570460.56 479873.1 570460.47 479872.78 570460.39 479872.46 570460.34 479872.43 570460.33 479847.19 570457.18 479846.89 570457.15 479846.57 570457.14 479846.24 570457.15 479845.91 570457.18 479845.59 570457.24 479845.5 570457.25 479820.71 570462.66 479820.48 570462.72 479820.17 570462.81 479819.95 570462.89 479810.14 570466.73 479794.16 570468.89 479728.28 570475.16 479708.41 570474.74 479682.52 570463.09 479662.45 570451.5 479662.17 570451.34 479661.87 570451.21 479661.71 570451.15 479647.29 570445.74 479647.14 570445.69 479646.82 570445.59 479646.51 570445.52 479646.18 570445.46 479645.86 570445.43 479591.96 570441.87 479556.26 570429.97 479518.58 570413.82 479518.53 570413.8 479518.22 570413.68 479517.91 570413.59 479517.86 570413.57 479442.59 570394.19 479442.31 570394.13 479442.19 570394.11 479356.55 570379.23 479356.35 570379.2 479356.02 570379.17 479355.79 570379.16 479333.21 570378.72 479323.68 570376.99 479323.44 570376.95 479323.12 570376.92 479322.79 570376.91 479322.46 570376.92 479322.14 570376.95 479321.81 570377 479321.5 570377.08 479321.18 570377.17 479321.09 570377.2 479294.64 570386.77 479294.68 570386.8 479310.22 570406.12 479341.36 570400.96 479408.47 570408.99 479473.65 570426.67 479592.08 570471.65 479640.13 570484.82 479681.02 570510.07 479710.86 570530.58 479735.55 570547.34 479766.79 570563.37 479795.28 570577.67 479836.57 570592.02 479872.17 570602.93 479893.02 570602.19 479914.12 570601.45 479927.78 570598.73 479938.88 570596.47 479966.59 570586.7 480011.53 570548.45 480039.33 570505.69 480078.56 570431.03 480078.99 570430 480106.34 570362.85 480117.45 570331.55 480128.88 570311.24 480141.29 570289.89 480174.68 570267.97 480226.45 570260.53 480260.58 570265.57 480281.73 570270.99 480330.08 570283.63 480372.9 570313.44 480401.04 570354.65 480404.84 570383.53 480396.57 570409.76 480381.2 570432.18 480356.67 570448.86 480331.11 570464.57 480257.3 570506.62 480205.1 570535.06 480181.8 570559.71 480164.79 570595.17 480160.48 570619.79 480160.02 570639.3 480167.8 570667.08 480179.31 570685.75 480195.85 570705.29 480224.61 570732.48 480230.63 570735.02 480257.98 570746.55 480320.84 570741.79 480372.52 570730.36 480428.23 570720.81 480478.13 570717.41 480522.25 570722.18 480567.87 570744.9 480624.52 570768.32 480668.74 570777.09 480686.73 570776.59,g_43,EPSG:2180,2,,Wd,Rzeka Drwęca,PL.PZGIK.BDOT10k.TCRZA.04.153
