OT_PTNZ_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTNZ_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTNZ_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTNZ_A/czyObiektBDOO/__text,OT_PTNZ_A/x_kod/__text,OT_PTNZ_A/x_skrKarto/_xsi:nil,OT_PTNZ_A/x_skrKarto/_nilReason,OT_PTNZ_A/x_katDoklGeom/__text,OT_PTNZ_A/x_doklGeom/_uom,OT_PTNZ_A/x_doklGeom/__text,OT_PTNZ_A/x_zrodloDanychG/__text,OT_PTNZ_A/x_zrodloDanychA/__text,OT_PTNZ_A/x_katIstnienia/_xsi:nil,OT_PTNZ_A/x_katIstnienia/_nilReason,OT_PTNZ_A/x_rodzajReprGeom/__text,OT_PTNZ_A/x_uzytkownik/_xlink:href,OT_PTNZ_A/x_aktualnoscG/__text,OT_PTNZ_A/x_aktualnoscA/__text,OT_PTNZ_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTNZ_A/x_dataUtworzenia/__text,OT_PTNZ_A/x_kodKarto10k/_xsi:nil,OT_PTNZ_A/x_kodKarto10k/_nilReason,OT_PTNZ_A/x_kodKarto25k/_xsi:nil,OT_PTNZ_A/x_kodKarto25k/_nilReason,OT_PTNZ_A/x_kodKarto50k/_xsi:nil,OT_PTNZ_A/x_kodKarto50k/_nilReason,OT_PTNZ_A/x_kodKarto100k/_xsi:nil,OT_PTNZ_A/x_kodKarto100k/_nilReason,OT_PTNZ_A/x_kodKarto250k/_xsi:nil,OT_PTNZ_A/x_kodKarto250k/_nilReason,OT_PTNZ_A/x_kodKarto500k/_xsi:nil,OT_PTNZ_A/x_kodKarto500k/_nilReason,OT_PTNZ_A/x_kodKarto1000k/_xsi:nil,OT_PTNZ_A/x_kodKarto1000k/_nilReason,OT_PTNZ_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTNZ_A/geometria/Polygon/_gml:id,OT_PTNZ_A/geometria/Polygon/_srsName,OT_PTNZ_A/geometria/Polygon/_srsDimension,OT_PTNZ_A/rodzaj/__text,OT_PTNZ_A/_gml:id,OT_PTNZ_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTNZ_A/x_informDodatkowa/__text,OT_PTNZ_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTNZ_A/geometria/Polygon/interior/2/LinearRing/posList/__text,OT_PTNZ_A/geometria/Polygon/interior/3/LinearRing/posList/__text
2D124632-C0EA-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,486218.81 582302.01 486150.52 582249.76 486148.83 582248.57 486118.11 582290.97 486120.17 582292.49 486160.35 582322.33 486189.06 582343.65 486218.81 582302.01,g_690,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15139,,,,,
2D124632-C0EB-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,481247.67 576995.7 481275.77 576962 481280.96 576955.52 481256.7 576930.55 481280.89 576906.15 481302.45 576928.1 481316.25 576910.09 481282 576880.06 481276.51 576887.32 481264.16 576901.91 481236.34 576878.38 481233.07 576875.6 481216.71 576893.87 481206.81 576904.94 481200.04 576912.58 481204.41 576921.61 481211.75 576927.58 481207.25 576933.12 481210.81 576936.09 481207.42 576940.49 481205.34 576943.05 481202.89 576946.05 481199.13 576943.07 481192.22 576951.6 481192.91 576952.17 481195.58 576950.13 481200.81 576955.03 481207.41 576961.21 481208.99 576959.53 481210.95 576961.37 481223.57 576951.19 481227.61 576946.87 481244.19 576962.38 481240.15 576966.69 481227.48 576980.01 481221.07 576986.85 481240.87 577003.85 481247.67 576995.7,g_724,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.15140,,,,,
2D124632-C0EC-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,486050.98 581851.27 486021.51 581846.38 485993.73 581840.79 485979.32 581839.51 485978.23 581851.81 485976.95 581862.94 485974.57 581882.69 485971.36 581909.31 485979.13 581910.25 486010.37 581918.59 486015.05 581919.43 486039.01 581925.33 486050.98 581851.27,g_758,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15141,,,,,
2D124632-C0EE-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,467022.99 592146.39 467001 592121.85 466970.45 592149.28 466992.44 592173.81 467022.99 592146.39,g_792,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15146,,,,,
2D124632-C0EF-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,470326.85 593572.12 470309.35 593552.62 470282.28 593576.91 470299.78 593596.41 470326.85 593572.12,g_826,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15147,,,,,
2D124632-C0F1-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,475874.84 579032.66 475876.32 579032.12 475877.91 579031.1 475879.12 579029.84 475889.6 579004.88 475889.79 579002.76 475889.52 579001.06 475888.78 578999.29 475887.76 578997.88 475886.42 578996.71 475884.83 578995.87 475882.27 578995.34 475880.1 578995.57 475878.27 578996.29 475876.66 578997.45 475875 578999.68 475869.73 578995.94 475869.92 578993.82 475869.64 578992.12 475868.91 578990.35 475867.89 578988.95 475866.55 578987.78 475864.95 578986.93 475862.4 578986.4 475860.22 578986.63 475858.39 578987.35 475856.79 578988.51 475855.13 578990.74 475845.28 579014.76 475845.26 579016.72 475845.58 579018.45 475846.53 579020.46 475847.77 579021.92 475849.42 579023.08 475851.52 579023.82 475853.25 579023.96 475854.97 579023.72 475856.45 579023.18 475858.04 579022.16 475859.24 579020.9 475865.16 579023.7 475865.13 579025.66 475865.45 579027.39 475866.4 579029.4 475867.65 579030.86 475869.3 579032.02 475871.39 579032.76 475873.12 579032.9 475874.84 579032.66,g_860,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15149,,,,,
2D124632-C0F2-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,482768.55 576625.64 482771.05 576620.28 482746.64 576567.15 482738.77 576570.96 482733.8 576574.6 482732.64 576580.23 482728.16 576594.18 482734.59 576609.91 482738.88 576621.35 482743.35 576634.32 482751.03 576634.93 482768.55 576625.64,g_894,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15150,,,,,
2D124632-C0F3-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,483668.14 575202.15 483652.66 575170.42 483647.17 575173.3 483632.21 575143.83 483611.09 575153.91 483619.42 575169.9 483621.19 575172.77 483623.81 575175.77 483627.4 575178.06 483629.9 575178.6 483633.94 575178.81 483649.91 575212.39 483668.14 575202.15,g_928,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15151,,,,,
2D124632-C0F4-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,484333.96 574629.52 484321.78 574609.82 484343.77 574596.35 484335.71 574583.34 484357.65 574567.49 484344.84 574546.58 484281.71 574585.43 484317.39 574640.31 484333.96 574629.52,g_962,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15152,,,,,
2D124632-C0F5-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,483539.56 575219.09 483549.49 575206.85 483551.81 575172.77 483537.91 575154.57 483516.73 575137.37 483505.5 575143.8 483480.81 575156.94 483453.8 575170.41 483478.15 575218.2 483504.16 575227.04 483524.34 575227.04 483539.56 575219.09,g_996,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15153,,,,,
2D124632-C0F6-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,483661.86 573985.21 483678.25 573959.76 483686.54 573946.07 483677.94 573937.21 483640.91 573958.15 483631.24 573963.59 483634.79 573970.15 483641.14 573966.57 483645.36 573973.72 483654.2 573991.14 483661.86 573985.21,g_1030,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.15154,,,,,
2D124632-C0F7-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,481850.51 576157.09 481879.3 576138.96 481887.52 576133.78 481884.61 576129.11 481881.2 576123.69 481879.96 576121.68 481883.71 576119.34 481849.86 576079.31 481841.76 576084.45 481819.16 576098.48 481812.34 576103.16 481811.56 576108.42 481814.48 576120.7 481827.27 576166.13 481827.57 576172.95 481850.51 576157.09,g_1064,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.15155,,,,,
2D124632-C0F8-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,482259.06 579838.4 482261.66 579836.7 482265.82 579833.97 482273.96 579824.87 482277.73 579808.62 482282.34 579804.16 482290.39 579801.65 482304.97 579800.64 482312.12 579792.77 482334.72 579763.8 482341.93 579755.91 482347.71 579749.59 482271.39 579677.09 482257.42 579663.82 482250.4 579657.15 482203.11 579612.22 482196.26 579605.72 482179.34 579589.64 482171 579601.39 482154.66 579631.04 482138.32 579658.85 482121.49 579681.82 482114.6 579693.44 482104.2 579712.1 482122.67 579726.15 482159.66 579762.17 482196.61 579794.13 482209.39 579802.1 482218.39 579805.73 482223.32 579808.84 482247.66 579836.71 482253.36 579839.25 482259.06 579838.4,g_1098,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.15156,,,,,
2D124632-C0F9-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,483037.56 574819.7 483047 574810.95 483071.36 574788.37 483104.99 574820.73 483117.63 574810.82 483079.39 574770.88 483089.7 574749.1 483082.07 574733.43 483085.88 574713.18 483077.86 574699.05 483084 574666.19 483064.74 574646.93 483052.6 574662.66 483043.53 574677.04 483002.39 574743.63 482997.55 574751.95 482995.78 574756.6 482982.41 574779.45 483028.76 574827.82 483037.56 574819.7,g_1132,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.15157,,,,,
2D124632-C0FA-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,470193.26 569436.1 470194.08 569420.78 470194.9 569405.47 470198.18 569381.84 470200.06 569372.63 470203.9 569353.85 470200.6 569353.83 470168.71 569348.88 470163.97 569348.94 470162.4 569355.06 470157.44 569388.51 470156.5 569402.31 470138.44 569400.92 470135.83 569397.96 470134.46 569404.44 470130.28 569431.35 470129.72 569434.52 470140.57 569437.17 470165.58 569441.07 470171 569441.98 470187.99 569444.12 470191.41 569444.32 470193.26 569436.1,g_1166,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15158,,,,,
2D124632-C0FC-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,472247.53 589897.71 472245.99 589895.44 472242.08 589888.41 472260.51 589878.15 472291.08 589863.3 472288.3 589856.18 472312.2 589842.97 472324.36 589828.5 472319.13 589829.16 472312.26 589828.17 472272.4 589814.25 472264.5 589811.49 472261.56 589811.82 472259.27 589813.45 472257.3 589818.09 472254.41 589826.94 472235.64 589884.62 472226.23 589881.74 472221.96 589894.03 472193.39 589891.25 472188.15 589908.93 472173.92 589904.76 472168.49 589903.21 472174.63 589937.81 472247.53 589897.71,g_1200,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.15160,,,,,
2D124632-C0FD-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,472367.39 591241.3 472403.61 591234.16 472464.32 591223.85 472524.98 591200.27 472550.67 591183.98 472593.27 591153.28 472611.78 591135.24 472639.22 591153.42 472657.13 591161.86 472665.49 591163.71 472676.23 591163.23 472717.94 591153.42 472735.38 591147.24 472764.14 591131.46 472766.51 591115.05 472764.13 591111.47 472744.73 591114.38 472729 591114.07 472715.91 591108.67 472708.01 591099.73 472699.22 591074.21 472699.85 591064.44 472686.47 591054.81 472701.55 591044.94 472705.99 591040.12 472708.77 591033.31 472712.65 591019.15 472698.09 591011.66 472668.49 590924.98 472648.57 590923.98 472620.02 590917.93 472593.83 590929.73 472570.55 590946.16 472521.77 590993.31 472497.97 590889.47 472489.73 590890.04 472481.83 590894.55 472429.77 590902.93 472404.83 590914.35 472338.43 590964.09 472319.8 590978.05 472241.99 591037.41 472235.37 591047.15 472223.8 591053.76 472196.67 591074.42 472198.71 591084.56 472211.63 591101.84 472240.66 591132.98 472260.39 591161.83 472300.75 591213.95 472312.51 591232.44 472314.24 591235.16 472321.63 591241.91 472336.9 591244.42 472367.39 591241.3,g_1234,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15161,,,,,
2D124632-C0FE-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,475158.13 578543.84 475161.92 578534.51 475166.15 578524.06 475168.43 578518.42 475124.58 578500.52 475135.06 578475.47 475145.78 578449.83 475189.62 578467.78 475196.38 578449.61 475150.27 578439.09 475132.71 578436.27 475117.97 578434.86 475097.3 578434.7 475083.92 578435.27 475007.16 578442.48 474990.48 578444 474929.71 578449.72 474912.62 578452.17 474898.81 578455.17 474915.57 578475.76 474889.9 578495.66 474902.7 578510.97 474890.72 578516.79 474880.52 578521.61 474879.37 578522.38 474866.67 578529.94 474866.4 578529.46 474862.71 578531.48 474842.19 578541.4 474839.76 578544.31 474845.92 578550.17 474853.19 578550.97 474883 578564.69 474894.56 578569.86 474906.67 578541.96 474918.13 578516.7 474965.66 578535.7 474971.6 578522.36 474983.86 578494.81 475000.76 578456.89 475064.73 578480.36 475061.82 578488.16 475119.98 578511.52 475102.9 578553.04 475147.19 578570.76 475158.13 578543.84,g_1268,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15162,,,,,
2D124632-C0FF-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,472522.65 580622.46 472541.86 580613.09 472484.68 580471.82 472387.28 580519.65 472418.86 580588.58 472437.07 580605.54 472425.96 580570.41 472437.56 580566.74 472440.24 580565.52 472423.18 580525.4 472483.96 580499.45 472504.38 580545.82 472469.8 580559.48 472477.48 580577.29 472483.48 580595.07 472486.13 580602.03 472498.62 580602.27 472501.98 580611.64 472498.5 580627.92 472493.15 580630.72 472495.17 580634.75 472522.65 580622.46,g_1302,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.15163,,,,,
2D124632-C100-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,475319.2 581955.66 475309.52 581865.6 475305.68 581829.79 475303.79 581812.26 475303.33 581807.94 475176.52 581818.82 475149.9 581850.04 475146.68 581854.71 475127.51 581841.51 475130.72 581836.84 475141.48 581821.83 475080.48 581827.06 475082.23 581844.38 475083.4 581854.15 475086.96 581883.74 475090.29 581917.05 475093.43 581948.51 475109.54 581948.08 475178.75 581946.23 475178.99 581949.92 475179.54 581958.22 475180.75 581958.84 475181.37 581966.81 475181.47 581967.9 475319.2 581955.66,g_1336,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.15165,,,,,
2D124632-C101-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,483138.19 577230.14 483173.33 577216.41 483149.4 577194.56 483125.17 577172.3 483119 577166.58 483092.79 577142.27 483070.68 577122.78 483048.1 577103.75 483021.94 577080.1 483047.93 577166.69 483075.04 577256.75 483138.19 577230.14,g_1370,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.15166,,,,,
2D124632-C0C8-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,452848.61 581877 452840.43 581823.31 452840.31 581822.61 452796.56 581823.51 452805.83 581884.55 452848.61 581877,g_1404,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.1576,,Opał,,,
2D124632-C0CD-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Prz,m,1,Trn,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,451611.71 581911.58 451610.26 581901.17 451607.53 581876.56 451607.29 581874.38 451587.22 581875.71 451569.97 581876.88 451573.22 581914.12 451611.71 581911.58,g_1439,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.1581,,Złom,,,
2D124632-C06D-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,472496.58 591529.81 472504 591521.89 472483.98 591501.38 472456.28 591473.01 472425.52 591441.49 472419 591434.82 472410.85 591424.71 472407.06 591419.16 472401.62 591419.66 472398.94 591420.77 472394.78 591424.13 472363.18 591454.58 472341.39 591475.53 472346.42 591479.89 472387.62 591523.32 472400.35 591511.21 472407.83 591504.41 472420.26 591492.17 472425.02 591487.1 472435.43 591496.17 472475.39 591538.45 472481.08 591544.47 472496.58 591529.81,g_1474,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.1513,,,,,
2D124632-C06E-9CCC-E053-CA2BA8C09B42,PL.PZGIK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2014-06-04,2016-12-07,2016-12-20T00:00:00,2015-10-21,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,482310.01 571688.73 482321.1 571682.6 482327.71 571678.79 482330.3 571675.36 482323.97 571667.47 482316.17 571658.63 482312.25 571658.56 482290.64 571676.55 482292.17 571681.35 482297.83 571688.63 482301.33 571690.58 482305.37 571690.85 482310.01 571688.73,g_1508,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.152000187,,,,,
2D124632-C06F-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,472531.26 591434.93 472535.99 591429.93 472514.99 591408.14 472487.75 591378.86 472482.61 591383.86 472441.33 591422.03 472441.33 591426.99 472449.3 591435.61 472458.81 591445.06 472466.78 591453.68 472471.33 591458.29 472477.06 591464.09 472485.03 591472.71 472489.99 591473.1 472531.26 591434.93,g_1542,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.1514,,,,,
2D124632-C070-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,472466.63 591710.6 472543.58 591650.18 472549.7 591645.19 472643.41 591562.3 472634.63 591551.86 472649.23 591526.46 472666.06 591513.28 472684 591498.42 472710.59 591475.66 472719.04 591465.34 472724.09 591458.33 472726.05 591455.11 472728.01 591451.89 472730.82 591446.84 472734.46 591439.27 472737.65 591431.85 472738.67 591429.46 472743.19 591419.38 472742.52 591418.44 472742.13 591406.5 472732.64 591396.04 472709.45 591370.45 472688.5 591390.44 472678.12 591378.21 472670.42 591370.11 472661.74 591359.98 472654.13 591367.86 472654.06 591367.93 472585.34 591439.4 472568 591458.11 472564.78 591463.41 472561.67 591469.67 472558.09 591479.03 472553.97 591489.21 472550.11 591496.36 472546.26 591502.14 472541.58 591508.47 472531.4 591519.2 472522.32 591528.84 472513.79 591538.47 472508.56 591545.07 472497 591561.86 472481.87 591583.05 472469.76 591599.83 472460.13 591611.66 472448.02 591624.6 472426.04 591645.21 472390.32 591679.25 472387.89 591681.58 472399.03 591691.03 472413.73 591705.11 472421.3 591696.64 472432.26 591687.73 472453.52 591710.6 472459.43 591713.14 472466.63 591710.6,g_1576,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.1515,,,,,
