OT_PTWP_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTWP_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTWP_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTWP_A/czyObiektBDOO/__text,OT_PTWP_A/x_kod/__text,OT_PTWP_A/x_skrKarto/_xsi:nil,OT_PTWP_A/x_skrKarto/_nilReason,OT_PTWP_A/x_katDoklGeom/__text,OT_PTWP_A/x_doklGeom/_uom,OT_PTWP_A/x_doklGeom/__text,OT_PTWP_A/x_zrodloDanychG/__text,OT_PTWP_A/x_zrodloDanychA/__text,OT_PTWP_A/x_katIstnienia/_xsi:nil,OT_PTWP_A/x_katIstnienia/_nilReason,OT_PTWP_A/x_rodzajReprGeom/__text,OT_PTWP_A/x_uzytkownik/_xlink:href,OT_PTWP_A/x_aktualnoscG/__text,OT_PTWP_A/x_aktualnoscA/__text,OT_PTWP_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTWP_A/x_dataUtworzenia/__text,OT_PTWP_A/x_kodKarto10k/__text,OT_PTWP_A/x_kodKarto25k/__text,OT_PTWP_A/x_kodKarto50k/__text,OT_PTWP_A/x_kodKarto100k/_xsi:nil,OT_PTWP_A/x_kodKarto100k/_nilReason,OT_PTWP_A/x_kodKarto250k/_xsi:nil,OT_PTWP_A/x_kodKarto250k/_nilReason,OT_PTWP_A/x_kodKarto500k/_xsi:nil,OT_PTWP_A/x_kodKarto500k/_nilReason,OT_PTWP_A/x_kodKarto1000k/_xsi:nil,OT_PTWP_A/x_kodKarto1000k/_nilReason,OT_PTWP_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTWP_A/geometria/Polygon/_gml:id,OT_PTWP_A/geometria/Polygon/_srsName,OT_PTWP_A/geometria/Polygon/_srsDimension,OT_PTWP_A/rodzaj/__text,OT_PTWP_A/katIstnienia/_xsi:nil,OT_PTWP_A/katIstnienia/_nilReason,OT_PTWP_A/_gml:id,OT_PTWP_A/poziomWody/__text,OT_PTWP_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTWP_A/zbiornikWodny1/_xlink:href,OT_PTWP_A/x_kodKarto25k/_xsi:nil,OT_PTWP_A/x_kodKarto25k/_nilReason,OT_PTWP_A/x_kodKarto50k/_xsi:nil,OT_PTWP_A/x_kodKarto50k/_nilReason,OT_PTWP_A/idMPHP/__text,OT_PTWP_A/ciek2/_xlink:href,OT_PTWP_A/x_informDodatkowa/__text,OT_PTWP_A/x_kodKarto100k/__text,OT_PTWP_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTWP_A/PRNG/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTWP_A/PRNG/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTWP_A/geometria/Polygon/interior/2/LinearRing/posList/__text,OT_PTWP_A/geometria/Polygon/interior/3/LinearRing/posList/__text,OT_PTWP_A/geometria/Polygon/interior/4/LinearRing/posList/__text,OT_PTWP_A/geometria/Polygon/interior/5/LinearRing/posList/__text,OT_PTWP_A/geometria/Polygon/interior/6/LinearRing/posList/__text,OT_PTWP_A/geometria/Polygon/interior/7/LinearRing/posList/__text
2D124632-DFD9-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601,0050_601_small,,,true,inapplicable,true,inapplicable,true,inapplicable,467342.09 565534.35 467349.14 565527.04 467352.41 565519.49 467352.41 565514.95 467346.37 565509.91 467332.53 565501.85 467321.45 565497.56 467317.17 565498.07 467313.14 565501.09 467308.61 565513.44 467311.13 565517.97 467317.42 565522.01 467338.82 565535.86 467342.09 565534.35,g_17623,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.1580,,,,,,,,,,Basen przeciwpożarowy,0100_601_small,,,,,,,,,
2D124632-DFDA-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601,0050_601_small,,,true,inapplicable,true,inapplicable,true,inapplicable,486376.97 563598.16 486386.46 563595.45 486387.36 563594.45 486387.27 563593.01 486374.19 563552.24 486373.65 563550.62 486371.76 563550.71 486362.5 563553.95 486361.24 563555.12 486361.69 563557.91 486374.08 563597.89 486375.8 563598.25 486376.97 563598.16,g_17659,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.15793,,,,,,,,,,,0100_601_small,,,,,,,,,
2D124632-DFDB-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,469548.39 593304.39 469552.24 593302.97 469554.66 593301.55 469557 593299.55 469560.59 593294.53 469561.51 593291.86 469561.93 593289.35 469561.76 593287.18 469561.09 593284.17 469560.01 593281.33 469558.67 593279.74 469556.75 593278.91 469554.49 593278.58 469551.74 593278.99 469543.63 593281.67 469541.21 593283.25 469538.95 593285.09 469536.7 593287.68 469535.27 593290.11 469534.36 593292.78 469534.02 593295.29 469534.61 593297.79 469542.04 593304.65 469544.72 593305.15 469548.39 593304.39,g_17694,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.15329,,,,,,,,,,,,,,,,,,,,
2D124632-DFDC-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601,0050_601,,,true,inapplicable,true,inapplicable,true,inapplicable,459532.7 576329.44 459548.79 576322.38 459572.22 576309.39 459598.46 576296.68 459613.99 576290.75 459630.36 576285.66 459641.65 576275.78 459645.6 576261.09 459643.34 576253.19 459635.72 576246.97 459623.02 576247.54 459603.83 576255.16 459575.89 576269.57 459549.92 576284.82 459532.7 576293.85 459516.62 576299.78 459508.71 576309.39 459510.12 576322.94 459518.87 576330.57 459532.7 576329.44,g_17729,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.151617,,,,,,,,,,,0100_601_small,,,,,,,,,
2D124632-DFDD-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,464395.77 591967.03 464399.03 591965.62 464399.85 591963.75 464399.85 591961.4 464398.68 591958.76 464396.65 591955.85 464394.59 591953.2 464392.69 591951.45 464390.4 591950.31 464387.67 591950.31 464384.77 591950.92 464381.86 591952.33 464380.63 591954 464379.75 591956.38 464379.36 591958.85 464379.97 591961.86 464381.25 591963.77 464384.15 591965.45 464388.2 591966.85 464392.25 591967.47 464395.77 591967.03,g_17764,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.152077,,,,,,,,,,,,,,,,,,,,
2D124632-DFDE-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,495533.46 566146.3 495538.17 566143.04 495539.26 566138.87 495538.03 566133.69 495534.68 566129.1 495530.76 566127.95 495524.26 566128 495520.91 566131.82 495519.71 566136.27 495518.99 566141.44 495520.78 566145.94 495528.21 566147.75 495533.46 566146.3,g_17799,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.152188,,,,,,,,,,,,,,,,,,,,
2D124632-DFDF-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2016-12-07,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,,,true,inapplicable,true,inapplicable,true,inapplicable,457918.35 589784.4 457920.17 589780.42 457919.83 589775.42 457910.29 589755.2 457907.11 589753.27 457902.01 589753.04 457898.49 589754.06 457894.91 589756.62 457893.79 589759.32 457904.97 589779.43 457907.72 589783.33 457910.52 589785.42 457914.04 589786.55 457918.35 589784.4,g_17834,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.151542,,,,,,,,,,,0100_601_small,,,,,,,,,
2D124632-DFE0-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601,0050_601_small,,,true,inapplicable,true,inapplicable,true,inapplicable,492799.31 563947.13 492848.26 563932.17 492859.14 563928.09 492861.31 563922.1 492856.14 563918.84 492821.61 563921.83 492794.42 563929.72 492776.47 563942.23 492773.48 563949.3 492774.84 563952.3 492786.53 563952.3 492799.31 563947.13,g_17869,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.151113,,,,,,,,,,,0100_601_small,,,,,,,,,
2D124632-DE09-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,,,true,inapplicable,true,inapplicable,true,inapplicable,465494.96 569237.9 465497.61 569234.66 465498.2 569229.06 465497.17 569222.58 465493.05 569217.57 465485.1 569214.19 465478.03 569213.16 465470.97 569214.92 465467.14 569219.78 465467.73 569224.79 465469.64 569229.5 465474.06 569231.71 465476.42 569231.71 465481.57 569231.42 465485.69 569234.51 465488.63 569236.72 465491.58 569238.04 465494.96 569237.9,g_17904,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.1550,,,,,,,,,,,0100_601_small,,,,,,,,,
2D124632-DE0A-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,,,true,inapplicable,true,inapplicable,true,inapplicable,490573.25 572688.9 490576.5 572685.22 490579.95 572677.22 490580.39 572667.06 490579.31 572659.06 490575.63 572655.17 490557.26 572665.33 490559.42 572672.46 490565.9 572685.01 490569.8 572689.76 490571.09 572690.63 490573.25 572688.9,g_17939,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.151025,,,,,,,,,,,0100_601_small,,,,,,,,,
2D124632-DE0B-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,481233.95 580181.31 481252.33 580164.76 481253.54 580162.74 481253.34 580161.12 481248.29 580156.88 481246.27 580155.87 481243.04 580157.89 481224.46 580173.84 481223.25 580176.67 481223.25 580177.07 481224.06 580179.5 481226.48 580182.93 481230.12 580182.93 481233.95 580181.31,g_17974,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.152995,,,,,,,,,,,,,,,,,,,,
2D124632-DE0C-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,486302.64 580488.75 486308.51 580484.56 486310.87 580481.7 486310.47 580479.74 486300.91 580464.36 486297.94 580463.81 486295.2 580465.77 486287.5 580471.25 486286.97 580473.73 486298.33 580488.62 486300.42 580489.4 486302.64 580488.75,g_18009,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.153629,,,,,,,,,,,,,,,,,,,,
2D124632-DE0E-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,467549.45 586935.28 467552.29 586934.61 467559.15 586932.35 467560.14 586930.27 467558.9 586928.33 467557.19 586927.08 467552.15 586924.05 467547.86 586921.31 467544.74 586920.03 467542.09 586921.64 467539.18 586928.12 467538.43 586930.87 467539.33 586932.85 467541.25 586934.02 467544.26 586935.19 467547.11 586935.53 467549.45 586935.28,g_18044,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.152000,,,,,,,,,,,,,,,,,,,,
2D124632-DE0F-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601,0050_601_small,,,true,inapplicable,true,inapplicable,true,inapplicable,485980.97 563612.58 486045.11 563604.45 486056.67 563602.55 486062.45 563599.65 486066.07 563596.58 486067.6 563592.33 486066.97 563587.36 486064.53 563580.76 486059.83 563579.77 486052.97 563579.77 485968.23 563594.95 485963.53 563598.3 485961 563601.82 485959.74 563606.89 485961.09 563610.95 485962.72 563612.4 485966.87 563613.52 485971.39 563613.61 485980.97 563612.58,g_18079,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.15777,,,,,,,,,,,0100_601_small,,,,,,,,,
2D124632-DE10-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,,,true,inapplicable,true,inapplicable,true,inapplicable,491934.96 563167.17 491938.04 563164.63 491941.76 563157.73 491943.85 563149.2 491943.4 563141.95 491941.76 563137.41 491939.13 563135.23 491936.68 563135.23 491933.78 563136.78 491920.63 563153.83 491919.54 563157.64 491920.63 563161.72 491924.35 563165.35 491929.16 563168.16 491932.51 563168.34 491934.96 563167.17,g_18114,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.151074,,,,,,,,,,,0100_601_small,,,,,,,,,
2D124632-DEB0-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601,0050_601_small,,,true,inapplicable,true,inapplicable,true,inapplicable,481232.79 577446.55 481235.81 577440.52 481238.02 577427.84 481240.84 577416.57 481248.89 577400.46 481250.9 577393.02 481247.68 577388.19 481244.86 577386.78 481240.44 577387.18 481235.01 577391.61 481229.78 577400.26 481225.15 577416.36 481219.31 577428.04 481212.47 577437.9 481211.67 577442.93 481213.28 577446.55 481219.92 577450.18 481227.96 577451.79 481232.79 577446.55,g_18149,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.153178,,,,,,,,,,,0100_601_small,,,,,,,,,
2D124632-DEB1-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,,,true,inapplicable,true,inapplicable,true,inapplicable,460353.57 580626.04 460375.06 580604.28 460376.61 580602.46 460375.32 580599.36 460368.59 580595.99 460339.85 580615.42 460337.26 580620.6 460338.55 580625.78 460342.7 580629.92 460348.39 580630.18 460353.57 580626.04,g_18184,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.151666,,,,,,,,,,,0100_601_small,,,,,,,,,
2D124632-E17C-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,,,true,inapplicable,true,inapplicable,true,inapplicable,488119.8 574265.55 488120.18 574263.45 488119.04 574260.39 488116.56 574258.49 488115.99 574256.01 488114.46 574253.72 488109.69 574252.38 488102.44 574250.28 488103.21 574246.65 488100.92 574242.84 488096.72 574241.12 488087.56 574240.17 488086.04 574245.32 488086.99 574249.9 488089.28 574253.14 488099.58 574258.68 488114.27 574264.78 488118.47 574266.31 488119.8 574265.55,g_18219,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.15862,,,,,,,,,,,0100_601_small,,,,,,,,,
2D124632-E17D-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,469669.94 585272.76 469672.23 585272.26 469674.22 585271.06 469676.21 585269.37 469677.7 585267.38 469678.75 585265.46 469679.24 585262.44 469679.56 585257.54 469679.17 585254.7 469677.51 585252.86 469674.92 585251.46 469671.93 585250.77 469669.25 585250.87 469666.16 585251.46 469663.77 585252.86 469661.19 585255.44 469659.69 585258.53 469658.4 585261.81 469658.1 585264.4 469658.6 585266.99 469660.09 585269.77 469662.38 585271.56 469664.47 585272.46 469667.16 585272.86 469669.94 585272.76,g_18254,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.152026,,,,,,,,,,,,,,,,,,,,
2D124632-E17E-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,479946.36 581191.52 479947.12 581191.35 479947.53 581190.85 479948.53 581189.6 479955.38 581176.5 479956.46 581173.58 479956.54 581172.24 479956.21 581171.16 479955.29 581169.4 479953.79 581168.15 479950.54 581166.48 479948.45 581165.65 479946.95 581165.31 479945.53 581165.82 479943.94 581167.15 479939.61 581173.08 479933.93 581181.84 479933.51 581183.09 479933.51 581183.92 479933.93 581184.59 479934.35 581185.09 479935.85 581186.26 479939.69 581188.51 479941.02 581189.35 479943.44 581190.85 479944.78 581191.52 479945.78 581191.6 479946.36 581191.52,g_18289,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.152957,,,,,,,,,,,,,,,,,,,,
2D124632-E17F-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601,0050_601,,,true,inapplicable,true,inapplicable,true,inapplicable,465161.07 576574.69 465164.07 576568.69 465181.77 576525.78 465184.47 576514.67 465180.27 576506.27 465170.67 576495.17 465157.77 576484.36 465147.87 576479.56 465142.47 576483.16 465135.57 576494.87 465131.37 576504.77 465132.57 576510.17 465137.37 576517.97 465148.47 576535.38 465147.27 576538.98 465139.77 576554.28 465140.07 576561.49 465144.87 576569.29 465149.37 576575.29 465155.67 576576.79 465161.07 576574.69,g_18324,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.151817,,,,,,,,,,,0100_601_small,,,,,,,,,
2D124632-E178-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601,0050_601_small,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,489084.93 577039.24 489092.17 577015.6 489095.79 576989.83 489097.49 576980.67 489098.13 576972.16 489095.15 576965.98 489089.61 576964.7 489084.06 576966.22 489078.76 576974.92 489074.07 576987.28 489071.73 576999.84 489068.54 577012.4 489070.03 577023.9 489070.67 577036.68 489072.16 577041.79 489076.2 577045.63 489084.93 577039.24,g_18359,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.153567,,,,,,,,,,,,,,,,,,,,
2D124632-E206-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,,,true,inapplicable,true,inapplicable,true,inapplicable,495643.43 567864.3 495646.86 567860.87 495646.46 567853.65 495643.14 567842.63 495639.39 567836.39 495632.71 567834.69 495630.16 567835.83 495619.71 567853.14 495619.8 567856.13 495624.19 567859.99 495631.29 567862.39 495639.19 567864.47 495643.43 567864.3,g_18394,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.151249,,,,,,,,,,,0100_601_small,,,,,,,,,
2D124632-E207-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,,,true,inapplicable,true,inapplicable,true,inapplicable,503747.29 558215.36 503749.55 558206.89 503753.73 558197.29 503754.74 558192.09 503753.05 558189.26 503750.11 558187.91 503746.5 558187.91 503742.32 558194.01 503735.2 558208.02 503733.85 558213.22 503735.77 558216.38 503741.08 558218.3 503745.14 558218.64 503747.29 558215.36,g_18429,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.152563,,,,,,,,,,,0100_601_small,,,,,,,,,
2D124632-E208-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,,,true,inapplicable,true,inapplicable,true,inapplicable,461945.04 581656.33 461946.17 581653.36 461953.76 581650.48 461957.24 581648.12 461954.68 581644.12 461952.12 581643.09 461944.53 581643.92 461941.04 581647.3 461939.91 581655.72 461942.38 581657.56 461945.04 581656.33,g_18464,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.151896,,,,,,,,,,,0100_601_small,,,,,,,,,
2D124632-E209-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,463346.78 586308.57 463348.69 586307.71 463350.23 586306.11 463352.52 586303.18 463354.02 586300.14 463354.87 586298.16 463355.28 586296.07 463355.55 586293.96 463355.6 586291.89 463354.82 586289.97 463353.18 586288.37 463350.68 586286.67 463347.78 586285.57 463345.38 586285.17 463343.18 586285.37 463341.24 586286.32 463339.78 586287.87 463338.48 586290.27 463337.68 586292.97 463336.37 586302.74 463336.42 586305.07 463337.55 586306.84 463339.38 586307.87 463341.68 586308.57 463344.58 586309.04 463346.78 586308.57,g_18499,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.151955,,,,,,,,,,,,,,,,,,,,
2D124632-E20A-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTWP03,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,,,true,inapplicable,true,inapplicable,true,inapplicable,495077.03 568389.19 495078.15 568386.72 495079.95 568379.96 495078.89 568375.78 495076.49 568372.97 495070.05 568369.91 495064.65 568369.16 495060.82 568369.84 495058.34 568372.99 495058.18 568376.72 495060.15 568381.31 495064.65 568386.72 495068.02 568389.64 495070.5 568390.99 495073.87 568390.99 495077.03 568389.19,g_18534,EPSG:2180,2,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.151225,,,,,,,,,,,0100_601_small,,,,,,,,,
