OT_PTKM_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTKM_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTKM_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTKM_A/czyObiektBDOO/__text,OT_PTKM_A/x_kod/__text,OT_PTKM_A/x_skrKarto/_xsi:nil,OT_PTKM_A/x_skrKarto/_nilReason,OT_PTKM_A/x_katDoklGeom/__text,OT_PTKM_A/x_doklGeom/_uom,OT_PTKM_A/x_doklGeom/__text,OT_PTKM_A/x_zrodloDanychG/__text,OT_PTKM_A/x_zrodloDanychA/__text,OT_PTKM_A/x_katIstnienia/_xsi:nil,OT_PTKM_A/x_katIstnienia/_nilReason,OT_PTKM_A/x_rodzajReprGeom/__text,OT_PTKM_A/x_uzytkownik/_xlink:href,OT_PTKM_A/x_aktualnoscG/__text,OT_PTKM_A/x_aktualnoscA/__text,OT_PTKM_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTKM_A/x_dataUtworzenia/__text,OT_PTKM_A/x_kodKarto10k/_xsi:nil,OT_PTKM_A/x_kodKarto10k/_nilReason,OT_PTKM_A/x_kodKarto25k/_xsi:nil,OT_PTKM_A/x_kodKarto25k/_nilReason,OT_PTKM_A/x_kodKarto50k/_xsi:nil,OT_PTKM_A/x_kodKarto50k/_nilReason,OT_PTKM_A/x_kodKarto100k/_xsi:nil,OT_PTKM_A/x_kodKarto100k/_nilReason,OT_PTKM_A/x_kodKarto250k/_xsi:nil,OT_PTKM_A/x_kodKarto250k/_nilReason,OT_PTKM_A/x_kodKarto500k/_xsi:nil,OT_PTKM_A/x_kodKarto500k/_nilReason,OT_PTKM_A/x_kodKarto1000k/_xsi:nil,OT_PTKM_A/x_kodKarto1000k/_nilReason,OT_PTKM_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/_gml:id,OT_PTKM_A/geometria/Polygon/_srsName,OT_PTKM_A/geometria/Polygon/_srsDimension,OT_PTKM_A/rodzaj/__text,OT_PTKM_A/_gml:id,OT_PTKM_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/2/LinearRing/posList/__text,OT_PTKM_A/x_informDodatkowa/__text,OT_PTKM_A/geometria/Polygon/interior/3/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/4/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/5/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/6/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/7/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/8/LinearRing/posList/__text
2D124632-B519-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTKM02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,482477.91 581933.11 482479.76 581935.32 482482.83 581937.85 482485.89 581940.37 482488.78 581942.18 482492.39 581944.34 482502.5 581950.66 482508.09 581954.09 482513.69 581958.6 482516.94 581961.31 482522.89 581967.44 482526.59 581972.02 482533.54 581980.62 482559.29 582012.73 482564.22 582018.89 482603 582067.5 482606.78 582072.24 482611.52 582078.84 482616.4 582084.84 482639.91 582113.44 482699.94 582190.36 482753.34 582256.61 482764.36 582270.24 482809.27 582327.98 482863.82 582394.78 482995.27 582560.54 482999.79 582562.92 483005.34 582565.84 483023.07 582588.16 483021.66 582593.76 483031.42 582605.99 483034.49 582592.22 483038.29 582576.76 482958.35 582476.88 482633.43 582070.9 482628.58 582064.95 482624.38 582059.39 482615.28 582066.04 482603.67 582051.8 482594.25 582037.1 482587.76 582024.62 482583.17 582016.81 482587.77 582009.61 482586.46 582008.26 482584.18 582005.98 482578.62 581998.85 482568.79 581984.6 482562.37 581974.84 482557.81 581967.92 482550.54 581956.52 482544.7 581948.83 482543.64 581947.87 482541.71 581946.12 482539.71 581944.41 482537.57 581941.99 482519.9 581919.33 482473.3 581861.18 482419.46 581794.08 482418.29 581792.63 482395.06 581763.7 482388.36 581755.86 482383.37 581750.45 482380.52 581746.89 482378.39 581744.46 482376.25 581741.47 482370.55 581732.49 482364.56 581725.22 482350.45 581706.7 482340.91 581695.01 482305.99 581651.26 482297.15 581640.14 482294.73 581637.01 482226.3 581551.99 482174.67 581486.18 482110.5 581418.07 482072.52 581366.96 482047.39 581333.01 482032.5 581309.83 482005.77 581273.39 481968.08 581224.47 481944.27 581193.57 481939.19 581185.25 481919.4 581160.19 481917.93 581158.22 481901.8 581136.61 481879.12 581107.69 481866.64 581091.58 481861.59 581085.05 481859.55 581082.42 481854.93 581077.26 481852.11 581074.11 481848.68 581071.13 481841.38 581065.63 481836.87 581063.72 481833.89 581062.89 481831.35 581066.86 481829.71 581068.96 481744.88 580964.45 481708.74 580919.22 481633.78 580825.78 481586.09 580765.23 481552.05 580723.32 481515.36 580678.15 481474.69 580627.86 481413.79 580550.69 481380.63 580507.92 481374.46 580499.96 481301.63 580410.65 481228.02 580318.58 481155.22 580227.31 481137.4 580205.2 481120.49 580184.01 481093.21 580148.78 481087.66 580141.92 481072.38 580123.01 481042.98 580085.24 480982.79 580010 480929.01 579944.31 480913.03 579924.79 480829.34 579814.31 480814.09 579795.93 480786.94 579759.59 480775.53 579741.3 480761.12 579722.2 480749.16 579708.57 480729.88 579686.46 480699.95 579651.13 480680.67 579626.22 480670.99 579614.8 480653.35 579594.8 480611.83 579539.24 480589.01 579507.64 480577.04 579495.59 480560.75 579478.65 480527.8 579438.57 480491.14 579395.19 480453.56 579347.68 480434.29 579324.49 480410.91 579293.44 480393.52 579269.13 480379.1 579249.09 480363.4 579229.48 480355.59 579219.49 480348.27 579206.57 480338.17 579188.74 480323.21 579167.98 480291 579128.09 480241.82 579066.99 480146.8 578947.27 480077.53 578859.06 480054.71 578833.05 480044.45 578813.89 480038.46 578798.72 480022.57 578778.37 480006.86 578759.27 479964.76 578708.02 479913.5 578641.56 479876.86 578596.52 479856.66 578569.79 479832.71 578540.62 479766.48 578459.23 479692.37 578361.54 479662.09 578322.29 479618.51 578265.82 479595.86 578233.61 479569.85 578203.65 479470.9 578099.66 479454.37 578081.71 479429.03 578055.89 479411.39 578033.64 479409.63 578035.36 479397.75 578021.04 479393.57 578016.28 479384.86 578005.74 479382.91 578007.75 479376.65 578013.54 479369.05 578020.14 479375.6 578028.49 479389.73 578049.58 479384.38 578053.36 479387.38 578057.49 479396.01 578069.74 479402.2 578078.39 479404.99 578082.28 479441.86 578129.05 479453.82 578156.51 479490.72 578201.9 479503.9 578217.47 479512.6 578228.97 479535.74 578259.44 479556.33 578284.53 479602.2 578340.43 479634.72 578380.06 479641.5 578390.04 479644.37 578396.52 479646.43 578403.96 479657.95 578410.43 479670.65 578423.3 479730.97 578495.8 479751.93 578525.8 479785.48 578564.14 479939.37 578756.26 479949.38 578757.57 479963 578774.31 479958.96 578783.31 479959.53 578791.74 479965.33 578800.91 479978.62 578810.47 480000.72 578835.19 480012.48 578852.82 480293.24 579198.08 480295.01 579202.86 480296.36 579219.24 480312.82 579206.94 480341.66 579236.16 480337.73 579253.81 480364.9 579288.62 480379.13 579306.04 480385.31 579310.53 480396.16 579318.02 480405.87 579326.21 480434.7 579365.73 480437.84 579377.46 480447.2 579391.51 480472.48 579419.05 480507.83 579466.54 480526.93 579481.15 480535.51 579490.45 480545.62 579506.19 480553.64 579514.86 480573.11 579542.11 480624.01 579603.14 480647.16 579633.47 480665.44 579655.8 480715.8 579716.86 480746.46 579752.92 480765.51 579774.19 480800.75 579814.42 480898.22 579936.69 480913.71 579955.62 480916.93 579953.24 480971.13 580019.44 481031.2 580094.53 481060.62 580132.33 481063.97 580136.47 481061.3 580135.88 481060.78 580135.7 481079.88 580159.33 481094.29 580177.94 481107.13 580194.52 481124.14 580215.83 481141.96 580237.95 481214.73 580329.18 481271.02 580406.01 481317.1 580461.54 481329.76 580474.69 481358.31 580509.35 481376.3 580532.82 481404.12 580569.12 481410.78 580577.82 481457.9 580638.4 481493.95 580684.76 481563.28 580770.4 481627.45 580847.02 481688.84 580923.86 481702.28 580945.52 481702.94 580945.81 481706.51 580948.3 481710.03 580951.52 481727.58 580972.88 481760.39 581014.59 481812.52 581085.29 481818.88 581095.97 481826.25 581107.16 481827.37 581109.5 481831.34 581117.84 481834.1 581125.44 481847.48 581133.06 481853.96 581137.33 481863.28 581146.33 481876.56 581162.92 481912.74 581208.74 481921.59 581220.75 481988.86 581304.01 482095.04 581434.91 482144.49 581496 482208.85 581578.54 482246.3 581623.99 482323 581717.22 482344.96 581744.3 482346.55 581746.25 482356.42 581759 482358.9 581761.98 482366.78 581771.44 482373.04 581779.28 482375.04 581781.76 482360.9 581792.88 482368.76 581799.06 482374.72 581804.66 482401.25 581837.32 482445 581892.03 482456.86 581882.91 482491.19 581925.37 482480.99 581931.17 482477.91 581933.11,g_7,EPSG:2180,2,Trw,PL.PZGIK.BDOT10k.PTKMA.04.1547,,,,,,,,,,
2D124632-B522-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTKM01,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,473663.69 590461.86 473664.77 590464.02 473665.9 590467.4 473666.57 590471.79 473666.57 590476.5 473664.95 590504.43 473661.12 590540.02 473659.4 590549.63 473658.12 590555.48 473656.17 590562.3 473652.31 590572.46 473651.79 590573.84 473649.23 590580.21 473646.25 590586.22 473645.06 590589.09 473629.79 590626.91 473628.33 590630.52 473625.99 590636.11 473619.47 590651.7 473616.66 590661.34 473615.09 590670.78 473613.74 590680.76 473611.08 590709.55 473610.81 590712.44 473605.01 590787.51 473602.1 590829.69 473601.93 590831.72 473599.82 590856.18 473596.44 590895.12 473595.44 590906.69 473594.9 590912.91 473594.87 590913.19 473592.22 590943.78 473599 590937.12 473607.27 590930.62 473608.95 590900.95 473610.47 590879.08 473612.5 590849.64 473612.81 590845.26 473613.68 590835.13 473615.38 590810.97 473616.97 590788.41 473616.99 590788.22 473618.04 590772.95 473621.42 590728.35 473625.78 590680.18 473626.88 590670.67 473628.3 590664.32 473630.81 590655.7 473636.71 590641.58 473639.43 590635.08 473640.91 590631.41 473646.19 590618.35 473656.16 590593.63 473656.18 590593.59 473659.64 590586.56 473662.97 590578.19 473667.57 590566.08 473669.76 590558.42 473671.41 590550.92 473673.01 590541.69 473676.92 590505.41 473678.57 590476.84 473678.57 590470.87 473677.6 590464.56 473675.85 590459.32 473673.21 590454.24 473672.46 590452.8 473668.88 590448.38 473667.89 590457.67 473663.69 590461.86,g_41,EPSG:2180,2,Dkw,PL.PZGIK.BDOT10k.PTKMA.04.156,,,,,,,,,,
2D124632-B4FF-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTKM03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,483078.46 582664.88 483084.61 582654.97 483084.61 582654.96 483091.07 582643.1 483083.7 582633.49 483076.08 582623.97 483070.8 582617.37 483038.29 582576.76 483034.49 582592.22 483031.42 582605.99 483052.86 582632.83 483058.32 582639.67 483063.7 582646.4 483078.46 582664.88,g_75,EPSG:2180,2,Dtr,PL.PZGIK.BDOT10k.PTKMA.04.159,,,,,,,,,,
2D124632-B503-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTKM02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,473372.62 590955.98 473384.51 590941.8 473397.92 590927.42 473406.15 590918.98 473420 590903.92 473427.16 590895.14 473437.64 590880.73 473460.01 590847.97 473472.47 590829.61 473547.08 590725.11 473550.95 590719.11 473571.39 590687.15 473585.59 590664.45 473601.85 590637.63 473609.68 590623.65 473615.95 590610.58 473623.8 590593.15 473631.34 590572.75 473640.99 590541.25 473650.4 590509.99 473651.89 590505.25 473657.24 590484.93 473663.69 590461.86 473667.89 590457.67 473658.71 590443.7 473653.09 590435.1 473651.65 590443.07 473647.82 590463.55 473644.62 590475.64 473637.15 590503.2 473628.16 590531.87 473625.81 590539.57 473623.28 590547.35 473619.49 590557.67 473609.92 590581.48 473604.66 590592.85 473599.57 590603.04 473592.49 590616.78 473582.31 590635.3 473559.87 590668.8 473538.1 590702.42 473527.23 590719 473497 590763.99 473491.47 590772.21 473485.14 590781.16 473409.56 590892.86 473398.28 590906.47 473392.64 590913.09 473371.24 590934.87 473356.18 590949.25 473360.54 590951.04 473364.53 590952.67 473366.44 590953.45 473368.88 590954.45 473372.62 590955.98,g_109,EPSG:2180,2,Trw,PL.PZGIK.BDOT10k.PTKMA.04.155,,,,,,,,,,
2D124632-B508-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTKM02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,474586.86 580183.5 474583.46 580164.47 474577.97 580132.01 474570.05 580085.25 474558.29 580017.04 474566.98 580015.79 474565.93 580010.04 474562.76 579988.99 474560.13 579971.59 474557.82 579956.25 474554.02 579931.06 474542.36 579933.12 474537.77 579933.87 474547.48 580001.59 474560.2 580086.94 474560.22 580087.05 474563.56 580102.87 474564.58 580108.91 474573.61 580166.18 474576.24 580180.91 474579.35 580181.99 474581.58 580182.4 474583.91 580182.83 474586.86 580183.5,g_143,EPSG:2180,2,Trw,PL.PZGIK.BDOT10k.PTKMA.04.158,,,,,,,,,,
2D124632-B511-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTKM03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,475060.04 584398.43 475060.04 584398.62 475054.04 584398.82 475054.04 584402.27 475053.78 584410.47 475053.27 584419.74 475052.48 584429.41 475052.24 584432.35 475050.7 584444.66 475048.64 584457.25 475046.6 584467.24 475044.86 584474.55 475036.82 584507.23 475018.94 584567.3 474986.98 584665 474937.34 584816.05 474922.84 584860.05 474916.06 584880.6 474916.06 584880.54 474907.69 584903.19 474902.79 584916.65 474867.39 585013.91 474845.39 585082.58 474833.25 585120.49 474794.95 585240.03 474738.2 585411.13 474719.17 585470.54 474702.77 585521.76 474692.64 585553.4 474688.65 585565.86 474688.03 585567.8 474679.72 585593.74 474667.86 585630.17 474667.83 585630.27 474654.52 585671.18 474652.98 585675.93 474652.4 585677.71 474644.16 585703.02 474608.65 585812.13 474541.91 586019.44 474538.71 586029.38 474530.19 586055.53 474509.81 586117.54 474502.46 586140.5 474483.34 586199.26 474479.68 586210.48 474431.51 586357.28 474416.32 586405.44 474407.46 586432.5 474398.75 586459.11 474392.73 586477.51 474413.07 586483.15 474402.78 586527.72 474395.92 586561.49 474382.66 586634.7 474373.84 586696.43 474368.94 586756.7 474366.48 586806.27 474364.41 586841.96 474362.12 586866.34 474360.51 586882.93 474362.83 586906.66 474364.14 586923.71 474365.51 586946.72 474385.06 587182.5 474387.1 587218.84 474392.28 587280.77 474399.39 587355.37 474399.57 587357.22 474399.74 587357.05 474406.41 587447.19 474413.02 587527.93 474414 587561.92 474414.96 587603.42 474413.45 587648.62 474411.26 587679.03 474412.23 587678.78 474408.46 587708.81 474406.29 587724.54 474397.81 587795.56 474391.37 587803.26 474391.76 587807.72 474391.82 587808.44 474388.27 587832.45 474369.14 587969.89 474359.62 588038.28 474357.47 588047.18 474356.87 588053.79 474346.55 588087.53 474322.63 588164.64 474298.97 588220.26 474286.6 588247.16 474173.74 588520.1 474103.23 588693.98 474087.73 588731.42 473989.97 588967.05 473893.51 589199.6 473870.09 589256.3 473857.1 589287.74 473812.28 589397.15 473772.32 589494.17 473763.92 589517.48 473754.77 589542.27 473747.09 589565.31 473741.2 589588.52 473737.28 589606.95 473736.38 589611.16 473726.67 589656 473719.67 589698.85 473711.25 589698.12 473717.64 589621.76 473710.32 589625.9 473703.35 589625.32 473674.54 589969.28 473671.25 590008.52 473670.75 590014.46 473655.04 590200.15 473648.61 590276.09 473646.41 590302.12 473641.83 590356.23 473639.55 590390.81 473638.78 590402.52 473638.65 590411.16 473639.17 590417.6 473640.08 590422.68 473640.7 590425.25 473641.76 590428.43 473645.03 590435.5 473645.79 590437.14 473651.65 590443.07 473653.09 590435.1 473658.71 590443.7 473667.89 590457.67 473668.88 590448.38 473672.1 590407.59 473677.44 590360.69 473682.39 590350.23 473687.24 590275.85 473687.42 590273.11 473690.78 590258.09 473692.02 590247.56 473695.03 590222.12 473699.4 590181.85 473702.29 590155.93 473698.01 590131.19 473699.95 590107.08 473704.34 590052.64 473707.36 590011.81 473696.45 590011.81 473712.69 589890.33 473715.87 589848.35 473720.42 589796.02 473724.98 589750.09 473729.09 589717.92 473732.13 589698.56 473735.51 589677.89 473740.77 589653.1 473744.54 589637.24 473749.45 589616.49 473753.6 589601.45 473756.61 589590.5 473762.62 589570.2 473770.13 589547.66 473779.22 589523.07 473787.52 589500.04 473827.34 589403.34 473872.16 589293.94 473884.22 589262.47 473897.33 589231.24 473943.46 589114.62 473943.54 589114.62 474078.14 588786.7 474106.75 588717.32 474108.71 588712.57 474291.85 588270.77 474295.66 588262.47 474302.21 588248.29 474321.51 588209.93 474329.61 588194.2 474339.54 588176.31 474342.9 588168.83 474361.99 588108.64 474372.53 588069.69 474382 588035.47 474389.18 588004.77 474395.29 587976.36 474403.53 587934.67 474432.95 587740.38 474433.15 587727.14 474431.01 587720.72 474424.88 587716.16 474427.44 587680.58 474431.68 587626.86 474436.9 587622.58 474437.79 587597.41 474438.86 587556.89 474434.4 587461.94 474420.05 587420.33 474413.01 587342.85 474412.81 587340.34 474407.96 587279.7 474400.4 587182.09 474399.93 587176.01 474381.43 586937.17 474380.01 586911.92 474379.89 586881.96 474379.67 586857.99 474378.89 586838.67 474379.61 586805.49 474381.89 586755.99 474386.71 586695.31 474395.35 586633.62 474409.56 586556.94 474417.29 586526.85 474427.32 586486.38 474442.78 586432.27 474465.4 586362.43 474517.13 586201.8 474541.14 586127.25 474546.23 586112.44 474563.21 586057.68 474573.06 586027.01 474575.8 586018.79 474623.06 585878.12 474626.54 585867.18 474702.87 585626.87 474708.64 585609.31 474724.77 585560.23 474724.89 585559.87 474778.35 585397.2 474806.82 585310.59 474868.83 585115.65 474911.1 584982.8 474916.51 584965.79 474916.51 584965.78 474916.51 584965.58 474951.93 584856.08 475020.02 584645.56 475060.52 584520.33 475073.6 584474.24 475076.14 584463.66 475078.96 584449.81 475081.77 584432.94 475084.23 584416.16 475084.56 584413.74 475086.23 584401.68 475079.28 584400.95 475071.72 584400.14 475066.23 584398.62 475060.04 584398.43,g_177,EPSG:2180,2,Dtr,PL.PZGIK.BDOT10k.PTKMA.04.1540,,,,,,,,,,
EB5916D1-049A-4FD6-B552-A04835C2585D,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTKM02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2016-12-07,2016-12-07,2016-12-20T00:00:00,2016-12-07,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,458829.22 573037.79 458833.14 573041.57 458844.61 573054.61 458902.19 573014.53 458990.8 572948.08 459046.14 572907.64 459069.59 572890.5 459111.54 572858.8 459223.65 572774.08 459269.83 572737.19 459464.69 572581.56 459591.19 572481.32 459826.04 572300.25 459882.28 572258.24 459903.46 572242.66 459919.56 572230.82 459932.57 572221.25 459952.16 572205.04 459979.96 572178.19 460047.88 572124.65 460148.63 572045.28 460311.42 571916.07 460392.11 571854.57 460473.75 571792.34 460661.46 571648.61 460702.89 571617.27 460835.43 571517.01 460851.63 571497.66 460867.59 571474.93 460881.62 571460.66 460894.63 571449.37 460900.35 571440.3 460914.67 571426.69 461022.41 571320.84 461095.56 571251.53 461197.18 571155.93 461272.74 571084.85 461398.61 570960.69 461518.74 570847 461607.63 570759.49 461714.88 570660.62 461981.98 570400.55 462048.66 570335.62 462055.72 570328.95 462161.46 570229.08 462257.89 570143.58 462330.69 570080.58 462381.86 570038.97 462475.73 569969.15 462562.57 569915.54 462600.19 569893.6 462628.04 569878.34 462659.39 569861.17 462700.06 569839.88 462709.78 569833.45 462770.26 569801.81 462783.2 569796.19 462904.17 569743.67 462980.38 569710.58 463022.93 569694.93 463062.48 569681.13 463099.8 569669.21 463159.76 569651.31 463240.39 569630.85 463270.73 569622.7 463540.88 569571.07 463584.36 569563.68 463603.02 569567.37 463724.51 569542.4 463738.44 569539.51 463917.12 569507.15 463920.83 569506.46 463918.87 569494.73 463944.86 569489.59 463953.45 569488.13 463992.35 569480.52 463993.9 569492.85 464105.14 569472.12 464220.57 569447.26 464236.28 569443.57 464266.56 569436.45 464327.85 569428.61 464370.78 569422.01 464400.09 569417.5 464397.51 569403.99 464472.71 569389.6 464475.22 569405.21 464478.68 569403.92 464498.44 569396.31 464521.51 569387.79 464561.88 569380.3 464590.22 569374.29 464603.08 569373.11 464645.69 569363.72 464657.26 569361.53 464671 569360.01 464686.71 569361.31 464700.46 569361.53 464718.74 569357.18 464737 569347.04 464768.91 569342.24 464819.63 569330.43 464874.21 569319.9 465035.71 569284.41 465046.76 569270.84 465056.89 569258.86 465024.85 569262.93 464802.75 569306.67 464801.92 569301.28 464744.13 569312.88 464570.98 569344.4 464570.15 569336.94 464396.84 569371.35 464323.62 569383.06 464165.2 569411.5 464084.94 569427.86 464020.73 569440.95 463917.74 569462.64 463761.98 569495.45 463581.46 569537.38 463514.33 569552.45 463386.38 569581.16 463320.47 569594.53 463266.64 569605.16 463235.84 569613.43 463204.28 569621.32 463196.21 569614.74 463117.66 569636.71 463112.64 569646.4 463094.49 569652.01 463050.13 569666.37 463016.86 569677.99 462973.68 569693.86 462774.83 569780.19 462758.39 569790.34 462753.16 569792.94 462742.32 569798.93 462701.27 569817.59 462687.77 569825.01 462650.73 569845.39 462619.4 569862.55 462591.33 569877.93 462553.3 569900.11 462465.49 569954.32 462319.4 570066.55 462257.7 570118.57 462123.43 570237.62 462032.82 570323.2 462026.44 570329.23 462010.38 570344.4 461866.49 570484.51 461831.44 570518.63 461812.53 570537.04 461781.84 570566.92 461685.37 570660.86 461458.83 570866.37 461359.25 570963.47 461177.71 571140.5 461015.66 571298.52 460775.72 571525.59 460664.09 571609.51 460637 571629.88 460470.89 571755.83 460416.18 571797.88 460171.64 571985.81 459981.05 572145.12 459878.8 572223.36 459668.29 572384.44 459482.09 572526.8 459393.75 572594.34 459372.33 572622.5 459076.66 572852.7 459061.79 572864.27 458829.22 573037.79,g_211,EPSG:2180,2,Trw,ID_EB5916D1-049A-4FD6-B552-A04835C2585D,,,,,,,,,,
