OT_PTTR_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTTR_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTTR_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTTR_A/czyObiektBDOO/__text,OT_PTTR_A/x_kod/__text,OT_PTTR_A/x_skrKarto/_xsi:nil,OT_PTTR_A/x_skrKarto/_nilReason,OT_PTTR_A/x_katDoklGeom/__text,OT_PTTR_A/x_zrodloDanychG/__text,OT_PTTR_A/x_zrodloDanychA/__text,OT_PTTR_A/x_katIstnienia/_xsi:nil,OT_PTTR_A/x_katIstnienia/_nilReason,OT_PTTR_A/x_rodzajReprGeom/__text,OT_PTTR_A/x_uzytkownik/_xlink:href,OT_PTTR_A/x_aktualnoscG/__text,OT_PTTR_A/x_aktualnoscA/__text,OT_PTTR_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTTR_A/x_dataUtworzenia/__text,OT_PTTR_A/x_kodKarto10k/_xsi:nil,OT_PTTR_A/x_kodKarto10k/_nilReason,OT_PTTR_A/x_kodKarto25k/_xsi:nil,OT_PTTR_A/x_kodKarto25k/_nilReason,OT_PTTR_A/x_kodKarto50k/_xsi:nil,OT_PTTR_A/x_kodKarto50k/_nilReason,OT_PTTR_A/x_kodKarto100k/_xsi:nil,OT_PTTR_A/x_kodKarto100k/_nilReason,OT_PTTR_A/x_kodKarto250k/_xsi:nil,OT_PTTR_A/x_kodKarto250k/_nilReason,OT_PTTR_A/x_kodKarto500k/_xsi:nil,OT_PTTR_A/x_kodKarto500k/_nilReason,OT_PTTR_A/x_kodKarto1000k/_xsi:nil,OT_PTTR_A/x_kodKarto1000k/_nilReason,OT_PTTR_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/_gml:id,OT_PTTR_A/geometria/Polygon/_srsName,OT_PTTR_A/geometria/Polygon/_srsDimension,OT_PTTR_A/rodzaj/__text,OT_PTTR_A/_gml:id,OT_PTTR_A/x_kodKarto10k/__text,OT_PTTR_A/x_kodKarto25k/__text,OT_PTTR_A/x_kodKarto50k/__text,OT_PTTR_A/x_kodKarto100k/__text,OT_PTTR_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/2/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/3/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/4/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/5/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/6/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/7/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/8/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/9/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/10/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/11/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/12/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/13/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/14/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/15/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/16/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/17/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/18/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/19/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/20/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/21/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/22/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/23/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/24/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/25/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/26/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/27/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/28/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/29/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/30/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/31/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/32/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/33/LinearRing/posList/__text,OT_PTTR_A/x_uwagi/__text,OT_PTTR_A/geometria/Polygon/interior/34/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/35/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/36/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/37/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/38/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/39/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/40/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/41/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/42/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/43/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/44/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/45/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/46/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/47/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/48/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/49/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/50/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/51/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/52/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/53/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/54/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/55/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/56/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/57/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/58/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/59/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/60/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/61/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/62/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/63/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/64/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/65/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/66/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/67/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/68/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/69/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/70/LinearRing/posList/__text,OT_PTTR_A/geometria/Polygon/interior/71/LinearRing/posList/__text
2CE79A9C-9931-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTTR02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,480015.06 571429.49 480015.72 571442.08 480044.25 571443.3 480072.45 571444.5 480070.29 571428.04 480069.63 571423.39 480015.06 571429.49,g_7,EPSG:2180,2,Gr,PL.PZGIK.BDOT10k.PTTRA.04.6385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-9932-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTTR02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,480043.06 574818.27 480058.05 574831 480072.75 574843.48 480078.45 574836.39 480098.14 574853.85 480091.71 574860.86 480114.71 574880.72 480144.41 574847.54 480141.58 574845.13 480122.67 574829.5 480126.08 574825.36 480101.57 574804.63 480074.26 574783.05 480065.51 574793.74 480062.85 574797.18 480059.9 574800.33 480043.06 574818.27,g_40,EPSG:2180,2,Gr,PL.PZGIK.BDOT10k.PTTRA.04.6386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-9933-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTTR02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,480046.89 571094.97 480065.07 571122.5 480102.18 571097.15 480083.57 571071.95 480046.89 571094.97,g_73,EPSG:2180,2,Gr,PL.PZGIK.BDOT10k.PTTRA.04.6387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-9934-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTTR02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,480085.17 574491.25 480089.9 574496.95 480095.38 574502.62 480121.16 574524.41 480143.8 574545.35 480166.53 574566.39 480203.39 574600.48 480208.5 574596.05 480227.2 574580.02 480231.15 574576.78 480223.78 574570.69 480208.62 574558.17 480200.25 574550.68 480191.61 574542.95 480182.96 574535.59 480174.46 574527.6 480166.02 574519.65 480157.77 574511.9 480149.62 574504.23 480141.28 574496.38 480130.62 574486.35 480161.42 574452.72 480166.28 574447.42 480161.59 574439.88 480155.53 574443.95 480090.44 574487.71 480085.17 574491.25,g_106,EPSG:2180,2,Gr,PL.PZGIK.BDOT10k.PTTRA.04.6388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-9935-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTTR02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,480102.18 571097.15 480119.03 571120.39 480164.69 571089.02 480147.26 571066.31 480102.18 571097.15,g_139,EPSG:2180,2,Gr,PL.PZGIK.BDOT10k.PTTRA.04.6389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-9936-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTTR02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,480115.26 571287.62 480132.53 571313.99 480134.63 571317.2 480171.03 571294.47 480182.29 571313 480192.3 571328.88 480219.21 571295.91 480214.58 571297.48 480210.51 571297.67 480205.35 571297.54 480195.61 571295.55 480188.12 571292.8 480170.64 571282.06 480166.26 571277.45 480161.73 571273.48 480157.81 571269.17 480152.74 571263.58 480115.26 571287.62,g_172,EPSG:2180,2,Gr,PL.PZGIK.BDOT10k.PTTRA.04.6390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-9937-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTTR02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,480116.37 575151.5 480122.04 575160.67 480132.55 575177.66 480169.72 575156.29 480166.91 575151.45 480154.22 575129.56 480116.37 575151.5,g_205,EPSG:2180,2,Gr,PL.PZGIK.BDOT10k.PTTRA.04.6391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-9938-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTTR02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,480127.62 574730.26 480131.48 574733.33 480150.86 574748.74 480179.2 574716.45 480200.09 574733.37 480224.89 574753.46 480239.66 574765.43 480254.45 574746.46 480250.58 574743.37 480228.23 574725.53 480214.7 574714.73 480213.79 574714 480203.68 574705.98 480176.52 574684.42 480162.87 574671.61 480139.46 574696.43 480148.39 574704.44 480137.48 574717.94 480131.42 574725.88 480127.62 574730.26,g_238,EPSG:2180,2,Gr,PL.PZGIK.BDOT10k.PTTRA.04.6392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-9939-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTTR02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,480133.03 572022.24 480150.98 572060.82 480292.28 571980.59 480287.11 571967.21 480249.89 571980.49 480225.86 571989.08 480201.84 571997.66 480178.55 572005.98 480158.24 572013.23 480133.03 572022.24,g_271,EPSG:2180,2,Gr,PL.PZGIK.BDOT10k.PTTRA.04.6393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-993A-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTTR02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,480138.22 570463.49 480125.76 570469.64 480183.86 570509.76 480232.43 570473.32 480274.15 570444.02 480297.81 570425.97 480306.39 570416.49 480253.14 570378.31 480179.76 570431.59 480143.96 570460.6 480138.22 570463.49,g_304,EPSG:2180,2,Gr,PL.PZGIK.BDOT10k.PTTRA.04.6394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
