OT_PTKM_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTKM_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTKM_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTKM_A/czyObiektBDOO/__text,OT_PTKM_A/x_kod/__text,OT_PTKM_A/x_skrKarto/_xsi:nil,OT_PTKM_A/x_skrKarto/_nilReason,OT_PTKM_A/x_katDoklGeom/__text,OT_PTKM_A/x_zrodloDanychG/__text,OT_PTKM_A/x_zrodloDanychA/__text,OT_PTKM_A/x_katIstnienia/_xsi:nil,OT_PTKM_A/x_katIstnienia/_nilReason,OT_PTKM_A/x_rodzajReprGeom/__text,OT_PTKM_A/x_uzytkownik/_xlink:href,OT_PTKM_A/x_aktualnoscG/__text,OT_PTKM_A/x_aktualnoscA/__text,OT_PTKM_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTKM_A/x_dataUtworzenia/__text,OT_PTKM_A/x_kodKarto10k/_xsi:nil,OT_PTKM_A/x_kodKarto10k/_nilReason,OT_PTKM_A/x_kodKarto25k/_xsi:nil,OT_PTKM_A/x_kodKarto25k/_nilReason,OT_PTKM_A/x_kodKarto50k/_xsi:nil,OT_PTKM_A/x_kodKarto50k/_nilReason,OT_PTKM_A/x_kodKarto100k/_xsi:nil,OT_PTKM_A/x_kodKarto100k/_nilReason,OT_PTKM_A/x_kodKarto250k/_xsi:nil,OT_PTKM_A/x_kodKarto250k/_nilReason,OT_PTKM_A/x_kodKarto500k/_xsi:nil,OT_PTKM_A/x_kodKarto500k/_nilReason,OT_PTKM_A/x_kodKarto1000k/_xsi:nil,OT_PTKM_A/x_kodKarto1000k/_nilReason,OT_PTKM_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/_gml:id,OT_PTKM_A/geometria/Polygon/_srsName,OT_PTKM_A/geometria/Polygon/_srsDimension,OT_PTKM_A/rodzaj/__text,OT_PTKM_A/_gml:id,OT_PTKM_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/2/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/3/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/4/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/5/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/6/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/7/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/8/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/9/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/10/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/11/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/12/LinearRing/posList/__text,OT_PTKM_A/geometria/Polygon/interior/13/LinearRing/posList/__text,OT_PTKM_A/x_skrKarto/__text,OT_PTKM_A/x_kodKarto10k/__text,OT_PTKM_A/x_kodKarto25k/__text,OT_PTKM_A/x_kodKarto50k/__text,OT_PTKM_A/x_kodKarto100k/__text
2CE79A9C-932A-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTKM02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,474406.21 572248.19 474408.63 572261.23 474411.19 572275.04 474411.71 572277.83 474417.1 572306.86 474422.2 572305.81 474429.47 572303.4 474426.65 572285.55 474425.97 572281.25 474424.27 572270.47 474431.94 572268.49 474427.73 572248.93 474428.61 572226.42 474423.66 572225.22 474420.38 572224.42 474410.47 572224.23 474406.21 572248.19,g_7,EPSG:2180,2,Trw,PL.PZGIK.BDOT10k.PTKMA.04.631,,,,,,,,,,,,,,,,,,,
2CE79A9C-9347-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTKM03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,476209.63 573463.42 476206.69 573479.98 476205.89 573486.92 476202.76 573507.96 476197.47 573543.96 476193.93 573567.52 476189.31 573594.83 476188.91 573597.12 476187.03 573608.01 476183.48 573625.76 476180.94 573639.2 476178.41 573652.16 476174.85 573664.05 476170.68 573676.63 476166.34 573685.97 476163.44 573692.2 476155.08 573705.89 476150.94 573712.18 476173.12 573725.19 476169.37 573731.71 476167.22 573740.39 476166.7 573745.1 476171.89 573741.71 476184.59 573737.4 476187.65 573736.74 476186.74 573710.09 476189.93 573694.77 476197.55 573658.17 476201.2 573636.52 476205.02 573613.87 476211.71 573567.04 476216.5 573535.15 476217.65 573527.48 476221.88 573505.81 476224.13 573494.31 476229.99 573468.07 476222.14 573466.27 476209.63 573463.42,g_40,EPSG:2180,2,Dtr,PL.PZGIK.BDOT10k.PTKMA.04.6332,,,,,,,,,,,,,,,,,,,
2CE79A9C-9348-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTKM01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,476780.23 570254.87 476770.86 570273.24 476754.95 570312.31 476766.06 570353.77 476779.14 570396.59 476784.84 570418.53 476794.12 570438.99 476804.04 570464.1 476833.99 570519.16 476866.06 570564.94 476881.43 570579.8 476884.22 570585.81 476886.61 570598.33 476890.64 570636.41 476892.1 570651.79 476892.47 570673.02 476892.83 570693.16 476894.69 570707.19 476895.65 570718.42 476898.75 570732.27 476904.72 570749.94 476914.03 570772.15 476927.17 570807.26 476931.48 570820.49 476939.11 570843.9 476948.01 570871.16 476961.42 570912.27 476971.98 570937.72 476983.79 570970.82 476992.4 570991.07 477010.31 571039.63 477013.64 571052.65 477012.29 571064.92 477009.91 571078.9 477005.32 571094.97 477000.16 571109.02 476997 571119.35 476994.28 571129.54 476992.13 571139.72 476991.29 571152.03 476992.27 571155.64 476996.65 571157.58 477005.4 571158.8 477020.53 571160.52 477027.56 571161.38 477021.2 571198.5 476929.63 571692.32 476881.45 571952.15 476874.56 572019.15 476905.62 572024.55 476944.42 572026.87 476949.43 571948.96 476990.8 571728.33 477092.69 571184.93 477090.46 571176.02 477138.87 571165.36 477138.66 571154.16 477137.39 571146.33 477136.78 571143.27 477135.06 571134.7 477132.31 571123.91 477126.06 571105.49 477112.07 571068.4 477103.61 571045.96 477085.91 570990.7 477083.65 570982.62 477079.78 570970.08 477070.02 570943.44 477064.74 570930.93 477058.31 570915.64 477047.08 570883.64 477042.87 570869.76 477042.46 570868.04 477036.28 570846.57 477030.75 570831.12 477025.09 570817.09 477015.3 570795.18 477011.11 570786.06 477008.64 570779.24 477002.72 570759.29 477000.44 570751.5 476995.95 570735.33 476993.84 570726.22 476992.15 570714.56 476995.32 570677.73 476995.49 570664.24 476996.05 570652.85 476996.33 570642.29 476995.49 570635.63 476992.72 570624.79 476988.7 570615.07 476977.03 570595.63 476968.7 570584.52 476956.97 570571.88 476948.04 570563.8 476945.52 570561.65 476936.6 570563.86 476928.41 570566.23 476907.25 570571.35 476903.08 570559.45 476875.55 570488.89 476858.78 570446.38 476844.96 570416.42 476838 570400.92 476814.35 570347.44 476798.35 570300.79 476780.23 570254.87,g_73,EPSG:2180,2,Dkw,PL.PZGIK.BDOT10k.PTKMA.04.6333,,,,,,,,,,,,,,,,,,,
2CE79A9C-934A-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTKM03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,472043.03 572291.35 472050.85 572291.5 472050.65 572300.29 472090.11 572303.25 472116.07 572309.12 472126.01 572314.77 472206.46 572329.03 472233.22 572333.78 472227.01 572318.89 472215.48 572308.02 472213.58 572305.81 472207.53 572295.94 472205.73 572290.05 472206.18 572285.08 472206.64 572282.07 472207.08 572279.2 472208.49 572276.25 472211.15 572273.31 472245.82 572265.06 472250.77 572263.88 472266.74 572255.49 472277.73 572249.3 472294.44 572234.64 472332.12 572212.86 472351.82 572201.89 472366.66 572195.41 472381.02 572190.8 472395.36 572187.02 472411.84 572184.58 472427.52 572183.51 472455.29 572184.33 472478.08 572185.45 472496.86 572187.11 472514.43 572188.46 472528.38 572187.57 472528.88 572191.02 472602.15 572180.44 472678.85 572170.28 472749.13 572161.32 472753.58 572160.75 472755.37 572160.27 472771.34 572157.43 472798.12 572154.14 472860.3 572144.81 472876.44 572142.39 472885.97 572141.62 472920.8 572142.6 472934.18 572143.95 472981.79 572149.97 473008.2 572156.34 473016.38 572158.02 473027.04 572156.11 473036.78 572158.22 473050.11 572162.93 473074.92 572171.69 473088.53 572177.88 473102.53 572186.77 473113.79 572200.12 473155.85 572222.05 473161.76 572225.13 473231.69 572261.6 473249.65 572271.72 473249.88 572269.72 473295.05 572289.58 473302.55 572293.23 473305.05 572295.54 473306.78 572299.39 473329.09 572306.69 473333.29 572304.36 473361.96 572315.83 473400.1 572330.58 473432.36 572343.26 473492.09 572366.69 473520.12 572379.17 473539.08 572389.06 473569.65 572410.22 473567.52 572421.33 473576.52 572421.73 473582.54 572423.18 473586.8 572425.84 473593.27 572433.77 473599.98 572441.3 473647.87 572459.59 473688.1 572476.45 473694.11 572476.11 473698.69 572476.11 473900.28 572562.11 473964.03 572588.86 474011.84 572609.76 474038.37 572622.44 474045.07 572626.01 474053.21 572630.44 474063.48 572638.41 474072.34 572647.63 474075.76 572653.81 474077.73 572660.32 474076.38 572671.63 474072.68 572683.31 474042.4 572777.54 474032.01 572817.5 474028.03 572832.52 474026.35 572838.87 474019.27 572863.67 474006.84 572892.38 474004.68 572900.49 474020.62 572908.4 474025.01 572907.37 474030.48 572909.73 474032.94 572912.96 474046.17 572916.56 474047.33 572911.71 474060.87 572844.79 474068.54 572810.51 474070.16 572804.67 474094.8 572715.67 474102.52 572678.15 474114.54 572646.02 474116.65 572635.5 474102.95 572595.04 474092.78 572583.9 474087.64 572579.12 474077.19 572571.86 474069.22 572567.25 474064.44 572565.48 474050.63 572563.17 474023.18 572557.86 473987.95 572549.75 473975.02 572550.64 473957.38 572548.68 473937.01 572544.78 473918.77 572539.47 473907.68 572535.61 473884.66 572525.69 473835.61 572504.43 473794.87 572487.95 473741.46 572465.34 473705.51 572450.1 473696.1 572442.61 473690.28 572437.98 473682.67 572433.97 473666.84 572425.62 473662.99 572422.1 473656.35 572418.68 473611.56 572394.91 473596.61 572387.28 473589.91 572383.87 473577.34 572378.21 473566.84 572372.92 473563.65 572370.89 473559.46 572368.23 473546.35 572359.91 473539.17 572354.4 473535.24 572348.98 473526.26 572342.99 473498.4 572327.35 473472.24 572318.92 473456.23 572312.71 473455.87 572313.15 473356.55 572270.41 473332.9 572261.37 473329.2 572259.98 473324.65 572258.05 473310.05 572251.67 473294.12 572244.51 473281.38 572239.26 473141.84 572150.41 473136.11 572147.75 473116.23 572138.55 473108.9 572133.78 473100.99 572128.42 473092.72 572122.52 473086.07 572116.56 473057.57 572106.93 473040.75 572100.87 473037.36 572100.21 473021.01 572097.05 472977.01 572087.55 472964.42 572090.43 472945.36 572093.24 472919.22 572097.23 472904.91 572099.37 472842.73 572108.65 472812.77 572113.13 472789.92 572116.54 472759.09 572121.15 472753.36 572122 472752.14 572122.18 472708.32 572128.23 472676.62 572132.33 472647.5 572136.33 472639.05 572137.46 472619.68 572140.05 472613.24 572140.91 472586.79 572144.42 472570.7 572128.59 472576.94 572138.85 472577.23 572141.99 472576.75 572144.36 472548.01 572149.78 472532.95 572151.96 472524.24 572153.22 472508.8 572153.71 472501.76 572153.21 472497.96 572152.94 472483.93 572151.71 472479.15 572151.67 472427.27 572151.29 472396.48 572153.96 472386.16 572156.03 472384.63 572156.34 472370.84 572159.83 472357.06 572164.47 472334.85 572174.74 472280.12 572203.69 472260.02 572213.68 472247.22 572217.33 472235.47 572219.99 472218.88 572221.96 472203 572222.38 472191.75 572221.12 472180 572218.37 472172.52 572216.62 472160.85 572212.82 472147.5 572206.77 472125.33 572195.85 472096.57 572178.75 472084.42 572171.52 472078.79 572168.22 472018.23 572130.67 472002.5 572122.8 471975.01 572119.46 471911.15 572116.04 471886.04 572116.2 471870.51 572116.05 471850.29 572115.85 471842.5 572115.81 471767.88 572115.48 471701.26 572114.56 471683.93 572114.34 471629.28 572113.64 471617.61 572113.31 471599.39 572112.81 471562.62 572111.79 471559.27 572111.78 471536.63 572111.68 471478.51 572111.43 471477.13 572111.42 471416.43 572110.16 471379.09 572109.39 471328.32 572109.21 471278.99 572108.19 471271.3 572107.71 471269.9 572024.77 471269.07 571991.06 471268.62 571972.97 471268.24 571957.38 471267.93 571943.22 471267.37 571918.66 471267.22 571912.26 471267.05 571904.55 471265.42 571831.27 471265.13 571815.34 471264.54 571784.06 471262.53 571747.91 471264.2 571742.21 471269.85 571734.88 471318.36 571715.96 471339.34 571707.78 471345.22 571706.65 471342.9 571700.24 471340.18 571692.74 471337.51 571693 471335.32 571693.74 471329.64 571693.35 471310.74 571700.15 471260.71 571720.16 471256.13 571723.19 471253 571727.36 471250.32 571739.29 471251.69 571815.54 471253.29 571904.76 471253.25 571912.37 471253 571957.53 471252.98 571961.62 471252.98 572097.69 471249.95 572097.41 471245.83 572097.03 471224.52 572095.05 471199.62 572093.96 471165.81 572094.14 471161.81 572094.12 471158.27 572094.1 470989.95 572093.17 470916.16 572094.48 470812.31 572093.03 470806.33 572093.23 470802.19 572093.36 470679.53 572093.36 470657.23 572093.36 470614.99 572093.08 470611.27 572093.28 470599.77 572093.91 470574.42 572095.29 470564.78 572096.13 470558.63 572096.03 470556.49 572094.6 470546.26 572082.71 470540.33 572086.51 470534.69 572101.76 470531.49 572118.6 470532.51 572130.33 470530.92 572132.73 470533.7 572133.66 470537.14 572136.16 470539.64 572138.41 470542.85 572144.24 470544.87 572151.61 470544.87 572156.37 470543.2 572162.08 470540.35 572165.65 470532.39 572171.71 470539.09 572174.64 470548.4 572182.78 470553.76 572178.03 470571.35 572168.24 470604.93 572153.06 470633.17 572143.42 470657.5 572137.76 470665.34 572136.34 470671.82 572135.56 470679.5 572134.64 470690.99 572134.05 470703.51 572133.89 470715.36 572133.74 470753.54 572133 470756.75 572132.92 470784.74 572132.19 470795.87 572131.9 470866.07 572131.04 470889.61 572130.75 470904.33 572132.34 470909.94 572132.36 470932.2 572132.48 470951.91 572132.59 470968.69 572132.6 470990.24 572131.43 471027.09 572131.39 471066.22 572131.34 471122.63 572131.28 471162.7 572131.24 471185.13 572131.21 471205.02 572131.98 471214.89 572132.36 471236.22 572133.06 471249.3 572136.39 471264.7 572136.11 471264.64 572133.45 471279.93 572133.5 471286.58 572133.58 471286.58 572133.88 471299.1 572134.02 471303.67 572133.76 471326.87 572134.41 471326.92 572142.96 471328.62 572142.93 471366.64 572142.29 471371.54 572142.5 471371.58 572138.6 471416.09 572138.09 471416.11 572135.92 471424.03 572136.28 471438.72 572136.39 471444.02 572136.48 471478.44 572137.04 471504.88 572137.48 471518.57 572137.74 471528.89 572138.02 471553.59 572138.45 471601.57 572139.27 471717.23 572141.23 471716.92 572146.55 471727.86 572144.25 471733.35 572141.51 471742.54 572141.67 471780.56 572142.31 471785.92 572142.4 471842.73 572151.37 471849.81 572151.38 471857.26 572151.52 471862.74 572148.67 471872.83 572147.13 471892.72 572146.85 471898.69 572146.77 471951.95 572146.03 471953.2 572146.3 471963.35 572148.45 471976.39 572154.39 471987.4 572158.6 471998.98 572165.92 472000.99 572167.34 472010.65 572174.48 472014.01 572176.97 472020.74 572182.23 472034.33 572193.24 472043.39 572201.65 472082.24 572240.5 472087.09 572246.32 472090.77 572254.53 472088.66 572261.99 472083.38 572268.36 472069.7 572278.09 472060.08 572281.36 472053.62 572282.94 472043.1 572283.91 472043.03 572291.35,g_106,EPSG:2180,2,Dtr,PL.PZGIK.BDOT10k.PTKMA.04.6335,472978.58 572105.92 472993.95 572106.1 473003.18 572107.22 473015.46 572108.71 473030.26 572111.72 473040.43 572114.59 473050.42 572117.4 473065.31 572124.42 473076.72 572129.08 473090.56 572136.82 473103.87 572144.71 473133.36 572163.84 473187.9 572198.71 473234.89 572229.41 473249.19 572239.58 473254.37 572249.46 473245.6 572250.09 473235.1 572246.49 473210.29 572233.83 473166.34 572209.77 473147.74 572198.42 473108.32 572170.91 473095.01 572163.99 473071.25 572153.5 473057.97 572147.73 473051.66 572144.97 473048.33 572144.05 473033.52 572139.97 473023.07 572142.2 473016.48 572141.82 473009.53 572140.52 472988.71 572136.63 472968.71 572134.23 472946.31 572132.37 472920.32 572130.92 472902.18 572130.18 472861.63 572131.1 472839.96 572132.4 472875.23 572123.48 472902.08 572116.47 472959.51 572107.95 472978.58 572105.92,,,,,,,,,,,,,,,,,,
2CE79A9C-934C-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTKM02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,474415.61 572124.03 474423.7 572126.64 474422.03 572137.97 474418.65 572151.61 474417.52 572164.33 474415.81 572174.59 474416.17 572184.36 474417.14 572195.83 474418.46 572205.84 474421.48 572206.83 474428.99 572209.29 474428.6 572193.28 474431.22 572156.38 474433.58 572146.95 474438.45 572131.39 474445.67 572111.44 474464.29 572060.34 474514.46 571920.49 474518.18 571906.81 474529.08 571876.73 474533.84 571864.36 474540.03 571850.22 474543.24 571841.14 474544.05 571838.59 474536.05 571835.95 474528.69 571833.53 474527.93 571835.65 474520.08 571857.29 474515.16 571870.97 474503.11 571904.46 474512.15 571907.93 474506.95 571924.43 474440.33 572112.69 474435.49 572127.04 474430.51 572144.53 474423.78 572143.24 474424.94 572134.96 474426.42 572127.52 474427.87 572120.27 474432.31 572103.56 474437.74 572086.67 474457.71 572030.86 474471.99 571990.93 474483.51 571958.9 474469.03 571956.41 474461.18 571955.06 474456.15 571997.02 474440.55 572048.93 474415.61 572124.03,g_142,EPSG:2180,2,Trw,PL.PZGIK.BDOT10k.PTKMA.04.6337,,,,,,,,,,,,,,,,,,,
